Facility ID,Owner Name,Facility Name,Street Address,City,Zip,County,Tank Id,Installed,Material,Compartments,Tank Status,Regulated,Closed,Capacity,Substance
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,-10,1984-04-15,Steel,1,Permanently Out of Service,Yes,1993-06-04,1000.0,Kerosene
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,-9,1984-04-15,Steel,1,Permanently Out of Service,Yes,1993-06-04,4000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,-8,1984-04-15,Steel,1,Permanently Out of Service,Yes,1993-06-04,8000.0,Diesel
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,-7,1984-04-15,Steel,1,Permanently Out of Service,Yes,1993-06-04,8000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,-6,1984-04-15,Steel,1,Permanently Out of Service,Yes,1993-06-04,12000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,1,1993-06-24,Composite,1,Currently In Use,Yes,,10000.0,Diesel
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,2,1993-06-24,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,3,1993-06-24,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,4,1993-06-24,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
400366,LLOYD'S FOOD STORE,LLOYD'S FOOD STORE,2210 SUTTON LN,SUTTON,26601,Braxton,5,1993-06-24,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,1000.0,Kerosene
400371,"ONEIDA COAL COMPANY, INC.",WOLF CREEK COAL CO MINE 4,COUNTY RT 40,SUTTON,26601,Braxton,-1,1985-05-08,Steel,1,Permanently Out of Service,Yes,1994-12-23,2000.0,Hydraulic Oil
400372,"ONEIDA COAL COMPANY, INC.",ONEIDA MINE 1,680 WOLF CRK,SUTTON,26601,Braxton,-1,1984-05-08,Steel,1,Permanently Out of Service,Yes,1994-12-14,1500.0,Hydraulic Oil
400373,"ONEIDA COAL COMPANY, INC.",WOLF CREEK COAL CO SHOP,COUNTY RT 36,SUTTON,26601,Braxton,-2,1980-05-08,Steel,1,Permanently Out of Service,Yes,1994-12-15,1800.0,Gasoline
400373,"ONEIDA COAL COMPANY, INC.",WOLF CREEK COAL CO SHOP,COUNTY RT 36,SUTTON,26601,Braxton,-1,1984-05-08,Steel,1,Permanently Out of Service,Yes,1995-03-01,1800.0,Gasoline
400378,"SUTTON FEED AND HARDWARE, INC.",SUTTON FEED & HARDWARE,16 STONEWALL ST,SUTTON,26601,Braxton,1,1976-04-17,Steel,1,Permanently Out of Service,Yes,1988-11-07,1000.0,Diesel
400496,"JOHN SKIDMORE DEVELOPMENT, INC.",SUTTON LANE EXXON,I-79 & FLATWOODS EXIT 67 2120 SUTTON LN,SUTTON,26601,Braxton,-3,1977-04-28,Steel,1,Permanently Out of Service,Yes,2003-09-18,4000.0,Gasoline
400496,"JOHN SKIDMORE DEVELOPMENT, INC.",SUTTON LANE EXXON,I-79 & FLATWOODS EXIT 67 2120 SUTTON LN,SUTTON,26601,Braxton,-2,1977-04-28,Steel,1,Permanently Out of Service,Yes,2003-09-18,6000.0,Gasoline
400496,"JOHN SKIDMORE DEVELOPMENT, INC.",SUTTON LANE EXXON,I-79 & FLATWOODS EXIT 67 2120 SUTTON LN,SUTTON,26601,Braxton,-1,1977-04-28,Steel,1,Permanently Out of Service,Yes,2003-09-18,8000.0,Gasoline
400715,US ARMY CORPS OF ENGINEERS,SUTTON LAKE,PO BOX 426,SUTTON,26601,Braxton,-2,1952-01-01,Steel,1,Permanently Out of Service,Yes,1991-09-12,550.0,Diesel
400715,US ARMY CORPS OF ENGINEERS,SUTTON LAKE,PO BOX 426,SUTTON,26601,Braxton,-1,1952-01-01,Steel,1,Permanently Out of Service,Yes,1991-09-12,550.0,Gasoline
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-10,1982-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-14,4000.0,Diesel
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-9,1982-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-14,1000.0,Kerosene
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-8,1982-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-16,2000.0,Kerosene
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-7,1982-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,2000.0,Kerosene
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-6,1982-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,10000.0,Kerosene
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-5,1977-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,2000.0,Gasoline
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-4,1977-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,2000.0,Gasoline
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-3,1977-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,4000.0,Gasoline
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-2,1977-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,6000.0,Diesel
401912,"BRAXTON OIL & SUPPLY COMPANY, INC.",BRAXTON OIL & SUPPLY CO INC,200 RIVERVIEW DR,SUTTON,26601,Braxton,-1,1977-05-29,Steel,1,Permanently Out of Service,Yes,1993-07-22,6000.0,Gasoline
402104,"BRAXTON OIL & SUPPLY COMPANY, INC.",ELK VALLEY DODGE,STATE RT 4,SUTTON,26601,Braxton,-3,1971-04-02,Steel,1,Permanently Out of Service,Yes,1985-03-15,1000.0,Diesel
402104,"BRAXTON OIL & SUPPLY COMPANY, INC.",ELK VALLEY DODGE,STATE RT 4,SUTTON,26601,Braxton,-2,1971-04-02,Steel,1,Permanently Out of Service,Yes,1985-08-15,2000.0,Gasoline
402104,"BRAXTON OIL & SUPPLY COMPANY, INC.",ELK VALLEY DODGE,STATE RT 4,SUTTON,26601,Braxton,-1,1971-04-02,Steel,1,Permanently Out of Service,Yes,1985-03-15,2000.0,Gasoline
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,-5,1979-01-01,Steel,1,Permanently Out of Service,Yes,2003-05-16,10000.0,Gasoline
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,-4,1979-04-29,Steel,1,Permanently Out of Service,Yes,2003-05-16,8000.0,Gasoline
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,-3,1979-04-29,Steel,1,Permanently Out of Service,Yes,2003-05-16,8000.0,Diesel
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,-2,1979-04-29,Steel,1,Permanently Out of Service,Yes,2003-05-16,10000.0,Diesel
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,-1,1979-04-29,Steel,1,Permanently Out of Service,Yes,2003-05-16,10000.0,Diesel
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,1,2012-07-01,Fiberglass Reinforced Plastic,2,Currently In Use,Yes,,25000.0,Gasoline
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,2,2012-07-01,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,20000.0,Diesel
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,3,2012-07-01,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,20000.0,Diesel
406318,PILOT TRAVEL CENTERS LLC,Pilot Travel Center #474,270 SOUTH FORK RD,SUTTON,26601,Braxton,4,2012-07-01,Fiberglass Reinforced Plastic,1,Currently In Use,Yes,,20000.0,Diesel
406449,BRAXTON COUNTY BOARD OF EDUCATION,BRAXTON COUNTY BD OF ED OFFICE,400 - 4TH ST,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1985-01-01,2000.0,Gasoline
406450,BRAXTON COUNTY BOARD OF EDUCATION,BURNSVILLE SCHOOL,PO BOX 35,SUTTON,26601,Braxton,-1,1970-01-01,Steel,1,Permanently Out of Service,Yes,1998-12-31,1000.0,Gasoline
406451,BRAXTON COUNTY BOARD OF EDUCATION,BRAXTON COUNTY HIGH SCHOOL,200 JERRY BURTON DR,SUTTON,26601,Braxton,-1,1970-04-21,Steel,1,Permanently Out of Service,Yes,1998-12-30,6000.0,Gasoline
406452,BRAXTON COUNTY BOARD OF EDUCATION,BUS GARAGE,200 JERRY BURTON DR,SUTTON,26601,Braxton,-1,1974-04-21,Steel,1,Permanently Out of Service,Yes,1998-12-31,4000.0,Gasoline
406608,WV DIVISION OF HIGHWAYS,COON KNOB I-79 SEC 5 07711,51 APPALACHIN CORRIDOR,SUTTON,26601,Braxton,-2,1974-01-01,Steel,1,Permanently Out of Service,Yes,1991-05-28,6000.0,Gasoline
406608,WV DIVISION OF HIGHWAYS,COON KNOB I-79 SEC 5 07711,51 APPALACHIN CORRIDOR,SUTTON,26601,Braxton,-1,1974-01-01,Steel,1,Permanently Out of Service,Yes,1991-05-28,3000.0,Diesel
406608,WV DIVISION OF HIGHWAYS,COON KNOB I-79 SEC 5 07711,51 APPALACHIN CORRIDOR,SUTTON,26601,Braxton,1,1991-05-01,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2019-01-03,6000.0,Diesel
406608,WV DIVISION OF HIGHWAYS,COON KNOB I-79 SEC 5 07711,51 APPALACHIN CORRIDOR,SUTTON,26601,Braxton,2,1991-05-01,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2019-01-03,6000.0,Gasoline
406971,"CUNNINGHAM, RON G",OASIS DINER,"24 LITTLE BIRCH RD
RT 19",SUTTON,26601,Braxton,1,1989-12-01,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2017-01-30,6000.0,Gasohol
406971,"CUNNINGHAM, RON G",OASIS DINER,"24 LITTLE BIRCH RD
RT 19",SUTTON,26601,Braxton,2,1989-06-26,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2017-01-30,6000.0,Gasohol
406971,"CUNNINGHAM, RON G",OASIS DINER,"24 LITTLE BIRCH RD
RT 19",SUTTON,26601,Braxton,3,1989-06-26,Fiberglass Reinforced Plastic,1,Permanently Out of Service,Yes,2017-01-30,6000.0,Gasoline
407203,SHIRLEY BRIGHT DBA KANAWHA TRADING POST,SHIRLEY BRIGHT DBA KANAWHA TP,725 KANAWHA RUN RD,SUTTON,26601,Braxton,-2,1985-03-01,Steel,1,Permanently Out of Service,Yes,1992-02-19,2000.0,Gasoline
407203,SHIRLEY BRIGHT DBA KANAWHA TRADING POST,SHIRLEY BRIGHT DBA KANAWHA TP,725 KANAWHA RUN RD,SUTTON,26601,Braxton,-1,1985-03-01,Steel,1,Permanently Out of Service,Yes,1992-02-19,1000.0,Gasoline
407243,"GO-MART, INC.",FORMER CHURCH OF GOD,98 BRYNE ST,SUTTON,26601,Braxton,-2,,Steel,1,Permanently Out of Service,Yes,2000-08-04,2000.0,Gasoline
407243,"GO-MART, INC.",FORMER CHURCH OF GOD,98 BRYNE ST,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,2000-08-04,2000.0,Gasoline
407247,"SUTTON FEED AND HARDWARE, INC.",SUTTON FEED & HARDWARE,75 S STONEWALL ST,SUTTON,26601,Braxton,1,1989-01-01,Fiberglass Reinforced Plastic,1,Abandoned,Yes,2010-06-16,2000.0,Gasoline
407264,IMC CORPORATION OF AMERICA,IMC CORP OF AMERICA INC,RT 4 S 1 MILE FR SUTTON,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1993-01-29,1000.0,Gasoline
407628,"GO-MART, INC.",FRAME'S STORE,224 HAROLD RD,SUTTON,26601,Braxton,-2,,Steel,1,Permanently Out of Service,Yes,2000-08-02,2000.0,Not Listed
407628,"GO-MART, INC.",FRAME'S STORE,224 HAROLD RD,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,2000-08-02,1000.0,Not Listed
407937,RITE AID STORE PLANNING,RITE AID STORE PLANNING,168 MAIN ST,SUTTON,26601,Braxton,-3,,Steel,1,Permanently Out of Service,Yes,1991-07-23,2000.0,Diesel
407937,RITE AID STORE PLANNING,RITE AID STORE PLANNING,168 MAIN ST,SUTTON,26601,Braxton,-2,,Steel,1,Permanently Out of Service,Yes,1991-07-23,4000.0,Gasoline
407937,RITE AID STORE PLANNING,RITE AID STORE PLANNING,168 MAIN ST,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1991-07-23,550.0,Kerosene
407964,BRAXTON COUNTY BOARD OF EDUCATION,GASSAWAY MIDDLE SCHOOL,UNKNOWN,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1988-04-09,3000.0,Gasoline
408450,UNCERTAIN/UNKNOWN,ROWANS STORE/NO FORMS,RT 19 CENTROLIO RD,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1996-05-09,111.0,Gasoline
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-6,,Steel,1,Permanently Out of Service,Yes,1995-11-09,5000.0,Unknown
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-5,,Steel,1,Permanently Out of Service,Yes,1995-11-09,2000.0,Unknown
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-4,,Steel,1,Permanently Out of Service,Yes,1995-11-08,3000.0,Unknown
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-3,,Steel,1,Permanently Out of Service,Yes,1995-11-08,500.0,Unknown
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-2,,Steel,1,Permanently Out of Service,Yes,1995-11-08,500.0,Unknown
408457,BRANDED MARKETING ASHLAND OIL,ROGER NETTLES PROPERTY,MAIN & 2ND ST,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1995-11-08,500.0,Unknown
408727,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL #5290,15 WOODWARD DR,SUTTON,26601,Braxton,1,1994-04-01,Composite,1,Currently In Use,Yes,,10000.0,Gasoline
408727,"LITTLE GENERAL STORE, INC.",LITTLE GENERAL #5290,15 WOODWARD DR,SUTTON,26601,Braxton,2,1994-04-01,Composite,2,Currently In Use,Yes,,12000.0,Gasoline
408738,EXXON CO USA,EXXON #2-9881,RTS 4 & 19,SUTTON,26601,Braxton,-5,,Steel,1,Permanently Out of Service,Yes,1994-10-27,1000.0,Unknown
408738,EXXON CO USA,EXXON #2-9881,RTS 4 & 19,SUTTON,26601,Braxton,-4,,Steel,1,Permanently Out of Service,Yes,1994-10-25,1000.0,Unknown
408738,EXXON CO USA,EXXON #2-9881,RTS 4 & 19,SUTTON,26601,Braxton,-3,,Steel,1,Permanently Out of Service,Yes,1994-10-25,3000.0,Unknown
408738,EXXON CO USA,EXXON #2-9881,RTS 4 & 19,SUTTON,26601,Braxton,-2,,Steel,1,Permanently Out of Service,Yes,1994-10-24,1000.0,Unknown
408738,EXXON CO USA,EXXON #2-9881,RTS 4 & 19,SUTTON,26601,Braxton,-1,,Steel,1,Permanently Out of Service,Yes,1994-10-28,2000.0,Unknown
408754,UNCERTAIN/UNKNOWN,FRAME'S STORE/NO FORMS/AWL,UNKNOWN,SUTTON,26601,Braxton,1,,UnKnown,1,Abandoned,Yes,,111.0,Unknown
409014,"SUTTON SUPERETTE, LLC",SUTTON IGA EXPRESS,475 OLD TURNPIKE RD,SUTTON,26601,Braxton,1,1981-06-01,Steel,1,Permanently Out of Service,Yes,2017-06-07,10000.0,Gasoline
409014,"SUTTON SUPERETTE, LLC",SUTTON IGA EXPRESS,475 OLD TURNPIKE RD,SUTTON,26601,Braxton,2,1981-06-01,Steel,1,Permanently Out of Service,Yes,2017-06-07,4000.0,Gasoline
409014,"SUTTON SUPERETTE, LLC",SUTTON IGA EXPRESS,475 OLD TURNPIKE RD,SUTTON,26601,Braxton,3,1981-06-01,Steel,1,Permanently Out of Service,Yes,2017-06-07,4000.0,Diesel
409685,"EVANS, KERMIT",EVANS CHEVRON,164 MAIN ST,SUTTON,26601,Braxton,-1,1981-01-01,Steel,1,Permanently Out of Service,Yes,2000-11-07,2000.0,Diesel
410009,UNCERTAIN/UNKNOWN,former Shavers Ford Sales,296 Camden Ave,Sutton,26601,Braxton,1,,,1,Permanently Out of Service,Yes,2022-09-14,1000.0,Unknown
410009,UNCERTAIN/UNKNOWN,former Shavers Ford Sales,296 Camden Ave,Sutton,26601,Braxton,2,,,1,Permanently Out of Service,Yes,2022-09-14,1000.0,Unknown
3204112,"ALLISON, ESTATE OF CHARLINE",C R ALLISON SERVICE STATION,PO BOX 6,SWEET SPRINGS,24980,Monroe,-2,1978-05-06,Steel,1,Permanently Out of Service,Yes,1994-10-21,1000.0,Not Listed
3204112,"ALLISON, ESTATE OF CHARLINE",C R ALLISON SERVICE STATION,PO BOX 6,SWEET SPRINGS,24980,Monroe,-1,1978-05-06,Steel,1,Permanently Out of Service,Yes,1994-10-21,1000.0,Gasoline
3204134,"REYNOLDS OIL COMPANY, INCORPORATED",JACK SPELLMAN/SWEET SPRINGS SERV,RT 3,SWEET SPRINGS,24980,Monroe,1,1965-04-12,Steel,1,Permanently Out of Service,Yes,1989-12-15,2000.0,Gasoline
3204134,"REYNOLDS OIL COMPANY, INCORPORATED",JACK SPELLMAN/SWEET SPRINGS SERV,RT 3,SWEET SPRINGS,24980,Monroe,2,1965-04-12,Steel,1,Permanently Out of Service,Yes,1989-12-15,1000.0,Gasoline
3204134,"REYNOLDS OIL COMPANY, INCORPORATED",JACK SPELLMAN/SWEET SPRINGS SERV,RT 3,SWEET SPRINGS,24980,Monroe,3,1965-04-12,Steel,1,Permanently Out of Service,Yes,1989-12-15,550.0,Gasoline
3208037,MONROE COUNTY BUILDING COMM,JEFFERSON PLACE,WV RT 3/311,SWEET SPRINGS,24980,Monroe,-1,1982-01-01,UnKnown,1,Permanently Out of Service,Yes,1995-06-05,1000.0,Gasoline
3209867,"MCGOWEN, GEORGE",PYNE FURNITURE,(FORMERLY MACH'S SUPPLY TEXACO) PO BOX 1449,SWEET SPRINGS,24980,Monroe,-3,,Steel,1,Permanently Out of Service,Yes,2000-07-27,500.0,Kerosene
3209867,"MCGOWEN, GEORGE",PYNE FURNITURE,(FORMERLY MACH'S SUPPLY TEXACO) PO BOX 1449,SWEET SPRINGS,24980,Monroe,-2,,Steel,1,Permanently Out of Service,Yes,2000-07-27,1000.0,Gasoline
3209867,"MCGOWEN, GEORGE",PYNE FURNITURE,(FORMERLY MACH'S SUPPLY TEXACO) PO BOX 1449,SWEET SPRINGS,24980,Monroe,-1,,Steel,1,Permanently Out of Service,Yes,2000-07-27,1000.0,Gasoline
3210559,UNKNOWN,F E LOONEY/FORMER STANDARD ESSO,RT 3 EAST,SWEET SPRINGS,24941,Monroe,1,1938-01-01,Steel,1,Abandoned,Yes,,111.0,Gasoline
2202799,"BELL, BETTY",BELL'S HANDI-MART,RT 3,SWEETLAND,25568,Lincoln,-2,1977-02-27,Steel,1,Permanently Out of Service,Yes,1992-11-25,2000.0,Gasoline
2202799,"BELL, BETTY",BELL'S HANDI-MART,RT 3,SWEETLAND,25568,Lincoln,-1,1977-02-27,Steel,1,Permanently Out of Service,Yes,1992-11-25,2000.0,Gasoline
3408454,UNCERTAIN/UNKNOWN,WHITTINGTON PROPERTY,BEECH GLEN RT 39 & RD TO JODY,SWISS,26690,Nicholas,-4,1930-01-01,Steel,1,Permanently Out of Service,Yes,1997-06-11,2000.0,Diesel
3408454,UNCERTAIN/UNKNOWN,WHITTINGTON PROPERTY,BEECH GLEN RT 39 & RD TO JODY,SWISS,26690,Nicholas,-3,1930-01-01,Steel,1,Permanently Out of Service,Yes,1997-06-11,2000.0,Diesel
3408454,UNCERTAIN/UNKNOWN,WHITTINGTON PROPERTY,BEECH GLEN RT 39 & RD TO JODY,SWISS,26690,Nicholas,-2,1930-01-01,Steel,1,Permanently Out of Service,Yes,1997-06-11,4000.0,Gasoline
3408454,UNCERTAIN/UNKNOWN,WHITTINGTON PROPERTY,BEECH GLEN RT 39 & RD TO JODY,SWISS,26690,Nicholas,-1,1930-01-01,Steel,1,Permanently Out of Service,Yes,1997-06-11,4000.0,Gasoline
2302865,BRENDA CARNES EXXON,BRENDA CARNES EXXON,BOX 63 RT 44,SWITZER,25647,Logan,-2,1969-05-05,Steel,1,Permanently Out of Service,Yes,1992-04-11,2000.0,Gasoline
2302865,BRENDA CARNES EXXON,BRENDA CARNES EXXON,BOX 63 RT 44,SWITZER,25647,Logan,-1,1969-05-05,Steel,1,Permanently Out of Service,Yes,1992-04-11,2000.0,Gasoline
2302906,UNKNOWN,GENERAL HYDRAULIC INC,PO BOX 60,SWITZER,25647,Logan,1,1984-04-29,Steel,1,Permanently Out of Service,Yes,2005-01-04,1000.0,Gasoline
2302936,"PETROLEUM PRODUCTS, INC.",BILL & TED'S GULF,ST HWY 10/ST RT 44,SWITZER,25647,Logan,-3,1960-12-11,Steel,1,Permanently Out of Service,Yes,1989-06-15,2000.0,Gasoline
2302936,"PETROLEUM PRODUCTS, INC.",BILL & TED'S GULF,ST HWY 10/ST RT 44,SWITZER,25647,Logan,-2,1960-12-11,Steel,1,Permanently Out of Service,Yes,1989-06-15,2000.0,Gasoline
2302936,"PETROLEUM PRODUCTS, INC.",BILL & TED'S GULF,ST HWY 10/ST RT 44,SWITZER,25647,Logan,-1,1950-12-12,Steel,1,Permanently Out of Service,Yes,1989-06-15,1000.0,Gasoline
2302990,"YEAGER, CLAUDE",YEAGER'S SERVICE CENTER,BOX 247 RT 44S,SWITZER,25647,Logan,-3,1906-05-07,Steel,1,Permanently Out of Service,Yes,2003-10-02,1000.0,Gasoline
2302990,"YEAGER, CLAUDE",YEAGER'S SERVICE CENTER,BOX 247 RT 44S,SWITZER,25647,Logan,-2,1978-05-07,Steel,1,Permanently Out of Service,Yes,2003-10-02,2000.0,Gasoline
2302990,"YEAGER, CLAUDE",YEAGER'S SERVICE CENTER,BOX 247 RT 44S,SWITZER,25647,Logan,-1,1966-05-07,Steel,1,Permanently Out of Service,Yes,1986-02-15,1000.0,Other
2326826,UNKNOWN,UNKNOWN,5904 JERRY WEST HWY,SWITZER,BLANK,Logan,1,,Steel,1,Permanently Out of Service,Yes,2015-04-06,111.0,Unknown
2326826,UNKNOWN,UNKNOWN,5904 JERRY WEST HWY,SWITZER,BLANK,Logan,2,,Steel,1,Permanently Out of Service,Yes,2015-04-16,111.0,Not Listed
300239,RALEIGH-BOONE SERVICE COMPANY,SYLVESTER EXXON,PO BOX 22,SYLVESTER,25193,Boone,-3,1976-05-08,Steel,1,Permanently Out of Service,Yes,1990-03-06,3000.0,Gasoline
300239,RALEIGH-BOONE SERVICE COMPANY,SYLVESTER EXXON,PO BOX 22,SYLVESTER,25193,Boone,-2,1976-05-08,Steel,1,Permanently Out of Service,Yes,1990-03-06,3000.0,Gasoline
300239,RALEIGH-BOONE SERVICE COMPANY,SYLVESTER EXXON,PO BOX 22,SYLVESTER,25193,Boone,-1,1976-05-08,Steel,1,Permanently Out of Service,Yes,1990-03-06,2000.0,Gasoline
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-10,1987-12-06,Steel,1,Permanently Out of Service,Yes,1990-06-01,1000.0,Gasoline
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-9,1987-12-06,Steel,1,Permanently Out of Service,Yes,1991-01-01,500.0,Used Oil
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-8,1983-12-06,Steel,1,Permanently Out of Service,Yes,1990-10-01,10000.0,Diesel
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-7,1984-12-05,Steel,1,Permanently Out of Service,Yes,1990-08-01,3000.0,Kerosene
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-6,1984-12-05,Steel,1,Permanently Out of Service,Yes,1990-08-01,3000.0,Diesel
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-5,1984-12-05,Steel,1,Permanently Out of Service,Yes,1990-06-01,3000.0,Gasoline
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-4,1983-12-06,Steel,1,Permanently Out of Service,Yes,1990-08-01,10000.0,Diesel
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-3,1982-12-06,Steel,1,Permanently Out of Service,Yes,1990-07-01,2000.0,Used Oil
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-2,1983-12-06,Steel,1,Permanently Out of Service,Yes,1990-06-01,6000.0,Gasoline
300298,"ELK RUN COAL COMPANY, LLC",ELK RUN CO INC,RT 3 BOX 497,SYLVESTER,25193,Boone,-1,1983-12-06,Steel,1,Permanently Out of Service,Yes,1990-06-01,6000.0,Hazardous Substance
