Compliance Count ID,Compliance ID,StateSectionNumber,OriginalPenalty,FinalPenalty,SOCType,ComplianceDetailCommentsText,ViolationWithdrawn,ViolationResolved
10073,8519,,,0.0,,,False,False
10074,8520,,,0.0,,,False,False
10075,8521,,,0.0,,,False,False
10076,8522,25(a),300.0,300.0,,2016-2019,False,True
10077,8523,,,0.0,,,False,False
10078,8524,,,0.0,,,False,False
10079,8525,,,0.0,,,False,False
10080,8526,,,0.0,,,False,False
10081,8527,,,0.0,,,False,False
10082,8528,,,0.0,,,False,False
10083,8529,35(a)(1),200.0,200.0,,2018,False,True
10084,8530,,,0.0,,,False,False
10085,8531,,,0.0,,,False,False
10086,8532,41(a)(1)(A),1200.0,1200.0,,Aug 2016-Apr 2017,False,True
10087,8533,35(a)(1),200.0,200.0,,,False,True
10088,8506,40(a)(4),1600.0,0.0,,x4 piping,True,False
10089,8506,40(a)(4),1200.0,0.0,,x3 tanks,True,False
10090,8539,,,0.0,,,False,False
10091,8540,,,0.0,,,False,False
10092,8541,,,0.0,,,False,False
10093,8542,,,0.0,,,False,False
10094,8543,,,0.0,,,False,False
10095,8544,,,0.0,,,False,False
10096,8545,,,0.0,,,False,False
10097,8546,,,0.0,,,False,False
10098,8547,,,0.0,,,False,False
10099,8548,,,0.0,,,False,False
10100,8549,,,0.0,,,False,False
10101,8550,,,0.0,,,False,False
10102,8551,,,0.0,,,False,False
10103,8552,,,0.0,,,False,False
10104,8553,,,0.0,,,False,False
10105,8554,,,0.0,,,False,False
10106,8555,,,0.0,,,False,False
10107,8556,,,0.0,,,False,False
10108,8557,,,0.0,,,False,False
10109,8558,,,0.0,,,False,False
10110,8559,,,0.0,,,False,False
10111,8560,,,0.0,,,False,False
10112,8561,,,0.0,,,False,False
10113,8563,,,0.0,,,False,False
10114,8564,,,0.0,,,False,False
10115,8565,,,0.0,,,False,False
10116,8566,,,0.0,,,False,False
10117,8449,34(a),200.0,200.0,,FC issued from the desk for Tank 1     9/12/2019 - rec'd Form 1,False,True
10118,8517,41(b)(1),1200.0,1200.0,,,False,True
10119,8517,37(b),100.0,100.0,,,False,True
10120,8532,37(b),100.0,100.0,,Aug 2016-Apr 2017,False,True
10121,8532,41(b)(1),1200.0,1200.0,,Aug 2016-Apr 2017,False,True
10122,8573,,,0.0,,,False,False
10123,8574,,,0.0,,,False,False
10124,8488,40(a)(4),400.0,400.0,,x1 piping a,False,True
10125,8488,35(a)(1),200.0,200.0,,x1 spill bucket a,False,True
10126,8488,41(a)(1)(A),400.0,400.0,,x1 tank a,False,True
10127,8488,41(b)(1),400.0,400.0,,x1 piping,False,True
10128,8575,,,0.0,,,False,False
10129,8576,,,0.0,,,False,False
10130,8577,,,0.0,,,False,False
10131,8578,,,0.0,,,False,False
10132,8579,,,0.0,,,False,False
10133,8580,,,0.0,,,False,False
10134,8581,,,0.0,,,False,False
10135,8582,,,0.0,,,False,False
10136,8583,,,0.0,,,False,False
10137,8584,,,0.0,,,False,False
10138,8585,,,0.0,,,False,False
10139,8586,,,0.0,,,False,False
10140,8587,,,0.0,,,False,False
10141,8588,,,0.0,,,False,False
10142,8589,,,0.0,,,False,False
10143,8590,,,0.0,,,False,False
10144,8591,331(c),300.0,300.0,,issued by DOH from desk- rk,False,True
10145,8592,,,0.0,,,False,False
10146,8593,,,0.0,,,False,False
10147,8594,,,0.0,,,False,False
10148,8595,,,0.0,,,False,False
10149,8596,,,0.0,,,False,False
10150,8597,,,0.0,,,False,False
10151,8598,,,0.0,,,False,False
10152,8599,,,0.0,,,False,False
10153,8600,,,0.0,,,False,False
10154,8601,,,0.0,,,False,False
10155,8602,,,0.0,,,False,False
10156,8603,,,0.0,,,False,False
10157,8604,41(a),670.0,670.0,,failure to have monthly monitoring of prezzurized piping .  correct by 9/14/2019 - rk,False,False
10158,8605,,,0.0,,,False,False
10159,8606,,,0.0,,,False,False
10160,8607,,,0.0,,,False,False
10161,8608,,,0.0,,,False,False
10162,8609,,,0.0,,,False,False
10163,8610,,,0.0,,,False,False
10164,8611,35(a)(1),670.0,670.0,,correct by 9/15/2019 - rk,False,False
10165,8611,241(a)(1),670.0,670.0,,correct by 9/15/2019 - rk,False,False
10166,8612,41(b)(1),800.0,,,x2 piping,True,False
10167,8612,41(a)(1)(A),800.0,,,x2 tanks,True,False
10168,8613,,,0.0,,,False,False
10169,8616,40(a)(4),1200.0,1200.0,,tanks,False,True
10170,8616,40(a)(4),1200.0,1200.0,,piping,False,True
10171,8616,35(a)(1),600.0,600.0,,,False,True
10172,8617,,,0.0,,,False,False
10173,8618,,,0.0,,,False,False
10174,8619,326(c),200.0,200.0,,,False,True
10175,8619,41(a)(1)(A),400.0,,,tank,True,False
10176,8619,41(b)(1),400.0,,,piping,True,False
10177,8620,41(a)(1)(A),400.0,400.0,,tank,False,True
10178,8620,41(b)(1),400.0,400.0,,piping,False,True
10179,8621,,,0.0,,,False,False
10180,8622,41(b)(1),400.0,0.0,,piping,True,False
10181,8622,41(a)(1)(A),400.0,0.0,,tank,True,False
10182,8622,37(b),100.0,0.0,,,True,False
10183,8623,326(c),200.0,200.0,,2/7/2020 - received renewal application/RI,False,False
10184,8624,,,0.0,,,False,False
10185,8625,,,0.0,,,False,False
10186,8627,,,0.0,,,False,False
10187,8628,,,0.0,,,False,False
10188,8430,,,0.0,,,False,False
10189,8427,35(a)(1),200.0,200.0,,2019 2018 2017,False,True
10190,8629,,,0.0,,,False,False
10191,8630,,,0.0,,,False,False
10192,8535,35(a)(1),200.0,200.0,,Issued from the desk. No SB testing for 2017 and 2018,False,True
10193,8537,35(a)(1),200.0,200.0,,,False,True
10194,8536,35(a)(1),200.0,200.0,,,False,False
10195,8569,,,0.0,,,False,False
10196,8538,,,0.0,,,False,False
10197,8572,111,100.0,100.0,,FC issued from the desk,False,True
10198,8571,,,0.0,,,False,False
10199,8534,326(c),200.0,200.0,,FC issued from the desk,False,False
10200,8570,111,100.0,100.0,,FC issued from the desk,False,True
10201,8562,,,0.0,,,False,False
10202,8568,,,0.0,,,False,False
10203,8438,,,0.0,,,False,False
10204,8439,,,0.0,,,False,False
10205,8441,,,0.0,,,False,False
10206,8440,,,0.0,,,False,False
10207,8444,,,0.0,,,False,False
10208,8631,,,0.0,,,False,False
10209,8632,,,0.0,,,False,False
10210,8633,,,0.0,,,False,False
10211,8635,,,0.0,,,False,False
10212,8636,,,0.0,,,False,False
10213,8637,,,0.0,,,False,False
10214,8638,,,0.0,,,False,False
10215,8639,,,0.0,,,False,False
10216,8640,,,0.0,,,False,False
10217,8642,,,0.0,,,False,False
10218,8643,35(a)(1),200.0,200.0,,,False,True
10219,8644,,,0.0,,,False,False
10220,8645,,,0.0,,,False,False
10221,8646,,,0.0,,,False,False
10222,8647,,,0.0,,,False,False
10223,8648,,,0.0,,,False,False
10224,8649,41(a)(1)(A),800.0,800.0,,Issued from the desk (x2 Tanks)  Missing Sep 2016-Sep.2018,False,False
10225,8650,,,0.0,,,False,False
10226,8651,,,0.0,,,False,False
10227,8652,41(a)(1)(A),1200.0,1200.0,,FC issued from the desk.          (x3 Tanks),False,False
10228,8653,244(a),200.0,200.0,,FC issued from the desk,False,False
10229,8654,244(a),200.0,200.0,,Issued from the desk,False,True
10230,8655,,,0.0,,,False,False
10231,8657,,,0.0,,,False,False
10232,8656,111,100.0,100.0,,,False,True
10233,8656,35(a)(1),200.0,200.0,,,False,True
10234,8658,,,0.0,,,False,False
10235,8659,,,0.0,,,False,False
10236,8660,,,0.0,,,False,False
10237,8661,,,0.0,,,False,False
10238,8662,,,0.0,,,False,False
10239,8663,,,0.0,,,False,False
10240,8664,241(a)(1),400.0,400.0,,,False,True
10241,8664,41(a)(1)(A),400.0,400.0,,Tank,False,True
10242,8664,41(a)(1)(A),400.0,400.0,,Tank,False,True
10243,8643,111,100.0,100.0,,,False,True
10245,8649,41(b)(1),400.0,400.0,,Issued from the desk. Missing Sep 2016-Sep.2018,False,False
10246,8654,35(a)(1),200.0,200.0,,Issued from the desk.   12/11/18 - 9/22/17,False,True
10247,8652,50,400.0,400.0,,FC issued from the desk.,False,False
10248,8653,41(a)(1)(A),1200.0,1200.0,,FC issued from the desk (x3 Tanks) For Jan. 2018 - Mar. 2018 & Mar. 2019 - Apr. 2019,False,False
10249,8653,41(b)(1),800.0,800.0,,FC issued from the desk (x2 Tanks) For Jan. 2018 - Mar. 2018 & Mar. 2019 - Apr. 2019,False,False
10250,8653,50,400.0,400.0,,"FC issued from the desk. For May 30, 2018",False,False
10251,8612,34(e)(2),100.0,100.0,,,False,True
10252,8622,34(e)(2),100.0,100.0,,,False,True
10253,8666,41(a)(1)(A),800.0,800.0,,"Failure to monitor 2 tanks: Feb-Mar, Apr-May 2017; May-Sept 2018.",False,False
10254,8667,,,0.0,,,False,False
10255,8668,,,0.0,,,False,False
10256,8669,,,0.0,,,False,False
10257,8670,,,0.0,,,False,False
10258,8572,41(a)(1)(A),400.0,400.0,,FC issued from the desk,False,True
10259,8671,,,0.0,,,False,False
10260,8672,,,0.0,,,False,False
10261,8673,,,0.0,,,False,False
10262,8674,,,0.0,,,False,False
10263,8665,35(a)(1),200.0,200.0,,2019 2018 2017,False,True
10265,8676,41(b)(1),800.0,800.0,,Jan/Feb 2019 (x2 piping),False,True
10266,8676,41(a)(1)(A),400.0,400.0,,Jan/ Feb 2019 (x1 tank),False,True
10267,8677,,,0.0,,,False,False
10268,8678,,,0.0,,,False,False
10269,8679,,,0.0,,,False,False
10270,8680,,,0.0,,,False,False
10271,8681,,,0.0,,,False,False
10272,8683,,,0.0,,,False,False
10273,8684,,,0.0,,,False,False
10274,8504,40(a)(4),800.0,800.0,,2018 (x2tanks)x,False,True
10275,8504,40(a)(4),800.0,800.0,,2018 (x2 piping)x,False,True
10276,8504,41(a)(1)(A),800.0,800.0,,2017 2018 2019 (x2 tanks)x,False,True
10277,8504,41(b)(1),800.0,800.0,,2017 2018 2019 (x2 piping)x,False,True
10279,8685,40(a)(4),1200.0,1200.0,,x3 tanks,False,True
10280,8686,41(b)(1),400.0,400.0,,,False,True
10281,8687,,,0.0,,,False,False
10282,8688,,,0.0,,,False,False
10283,8689,,,0.0,,,False,False
10284,8690,,,0.0,,,False,False
10285,8691,,,0.0,,,False,False
10286,8692,,,0.0,,,False,False
10287,8693,,,0.0,,,False,False
10288,8694,,,0.0,,,False,False
10289,8695,,,0.0,,,False,False
10290,8696,,,0.0,,,False,False
10291,8697,,,0.0,,,False,False
10292,8698,,,0.0,,,False,False
10293,8699,,,0.0,,,False,False
10294,8700,,,0.0,,,False,False
10295,8701,,,0.0,,,False,False
10296,8702,111,100.0,0.0,,,False,False
10297,8703,41(b),1200.0,1200.0,,"July 15, 2019 - present (x3 piping)",False,True
10298,8704,,,0.0,,,False,False
10299,8708,,,0.0,,,False,False
10300,8709,,,0.0,,,False,False
10301,8710,41(b)(1),400.0,400.0,,Nov. & Oct. 2019,False,False
10305,8714,41(a)(1)(A),400.0,400.0,,2019 x1 tank,False,False
10306,8714,41(b)(1),400.0,400.0,,2019 x1 piping,False,False
10308,8705,241(a)(1),400.0,400.0,,for Class A,False,False
10309,8706,To be determine,,0.0,,,False,False
10310,8715,41(a)(1)(A),800.0,800.0,,4/29/2020 issued from desk -* rk,False,True
10311,8675,,,0.0,,,False,False
10312,8682,,,0.0,,,False,False
10313,8641,241(a)(1),400.0,,,FC U-127 issued on site during the inspection,False,False
10314,8634,,,0.0,,,False,False
10316,8707,To be determine,,0.0,,,False,False
10317,8716,,,0.0,,,False,False
10319,8718,326(c),200.0,0.0,,To issue FC,False,False
10322,8685,40(a)(4),1200.0,1200.0,,x3 piping,False,True
10323,8685,35(a)(1),600.0,600.0,,x3 spill buckets,False,True
10324,8641,334(a),100.0,,,FC U-127 issued on site during the inspection,False,False
10325,8721,35(a)(1),200.0,200.0,,5/1/2020 issued from desk - rk,False,True
10326,8726,,,0.0,,,False,False
10327,8731,,,0.0,,,False,False
10329,8732,,,0.0,,,False,False
10330,8728,111,100.0,100.0,,5/4/2020 issued from desk - rk,False,True
10331,8729,41(b)(1),400.0,400.0,,4/29/2020 issued from the desk - rk,False,True
10332,8725,111,100.0,100.0,,,False,True
10333,8724,111,100.0,100.0,,5/1/2020 issued from desk - rk,False,True
10334,8727,334(a),100.0,100.0,,5/4/2020 issued from desk - rk,False,True
10335,8722,334(a),100.0,100.0,,5/1/2020 issued from desk - rk,False,True
10336,8730,,,0.0,,,False,False
10337,8723,111,100.0,100.0,,,False,True
10338,8735,,,0.0,,,False,False
10339,8736,,,0.0,,,False,False
10340,8738,,,0.0,,,False,False
10341,8739,,,0.0,,,False,False
10342,8740,,,0.0,,,False,False
10343,8741,,,0.0,,,False,False
10344,8742,,,0.0,,,False,False
10345,8743,,,0.0,,,False,False
10346,8744,,,0.0,,,False,False
10347,8748,,,0.0,,,False,False
10348,8749,,,0.0,,,False,False
10349,8733,,,0.0,,,False,False
10350,8734,,,0.0,,,False,False
10351,8737,,,0.0,,,False,False
10352,8747,,,0.0,,,False,False
10353,8745,,,0.0,,,False,False
10354,8746,,,0.0,,,False,False
10355,8705,241(a)(1),400.0,400.0,,for Class B,False,False
10356,8705,94,400.0,400.0,,,False,False
10357,8750,,,0.0,,,False,False
10358,8751,,,0.0,,,False,False
10359,8752,,,0.0,,,False,False
10360,8753,,,0.0,,,False,False
10361,8754,41(a)(1)(A),2000.0,0.0,,x5 tank,False,True
10362,8754,41(b)(1),1200.0,0.0,,x3 piping,False,True
10363,8755,,,0.0,,,False,False
10364,8756,,,0.0,,,False,False
10365,8757,41(b)(1),800.0,800.0,,"2017, 2018,2019",False,True
10366,8757,41(a)(1)(A),1200.0,1200.0,,"2017, 2018,2019",False,True
10367,8759,,,0.0,,,False,False
10368,8760,35(a)(1),200.0,200.0,,2019,False,True
10369,8764,,,0.0,,,False,False
10370,8765,,,0.0,,,False,False
10371,8766,,,0.0,,,False,False
10372,8768,,,0.0,,,False,False
10374,8762,,,0.0,,,False,False
10375,8758,35(a)(1),600.0,600.0,,x3 spil buckets,False,False
10376,8767,,,0.0,,,False,False
10377,8770,,,0.0,,,False,False
10378,8776,,,0.0,,,False,False
10379,8777,,,0.0,,,False,False
10380,8778,,,0.0,,,False,False
10381,8779,,,0.0,,,False,False
10382,8758,40(a)(4),1200.0,1200.0,,x3 tanks,False,False
10383,8758,40(a)(4),800.0,800.0,,x2 piping,False,False
10384,8758,41(a)(1)(A),1200.0,1200.0,,x3 tanks,False,False
10385,8758,41(b)(1),800.0,8000.0,,x2 piping,False,False
10386,8780,41(b)(1),400.0,400.0,,2018 July - current,False,True
10387,8780,326(c),200.0,200.0,,,False,True
10388,8780,35(a)(1),200.0,200.0,,x1 spill bucket,False,True
10389,8781,41(b)(1),400.0,400.0,,x1 piping,False,True
10390,8781,41(a)(1)(A),400.0,400.0,,x1 tank,False,True
10391,8782,,,0.0,,,False,False
10392,8783,,,0.0,,,False,False
10393,8784,41(a)(1)(A),400.0,400.0,,x1 tank,False,True
10568,8838,,,0.0,,,False,False
10394,8784,41(b)(1),400.0,400.0,,x1 piping,False,True
10395,8074,41(b)(1),400.0,0.0,,x1 piping,False,False
10396,8785,,,0.0,,,False,False
10397,8786,,,0.0,,,False,False
10398,8789,,,0.0,,,False,False
10399,8790,,,0.0,,,False,False
10400,8791,,,0.0,,,False,False
10401,8792,,,0.0,,,False,False
10402,8793,,,0.0,,,False,False
10403,8788,,,0.0,,,False,False
10404,8787,,,0.0,,,False,False
10405,8771,,,0.0,,,False,False
10406,8772,,,0.0,,,False,False
10407,8794,,,0.0,,,False,False
10408,8775,111,100.0,100.0,,,False,False
10409,8773,,,0.0,,,False,False
10410,8769,,,0.0,,,False,False
10411,8722,41(b)(1),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10412,8721,40(a)(4),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10413,8721,41(a)(1)(A),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10414,8721,41(b)(1),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10415,8723,41(a)(1)(A),400.0,400.0,,,False,True
10416,8723,41(b)(1),400.0,400.0,,,False,True
10417,8724,41(a)(1)(A),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10418,8724,41(b)(1),400.0,400.0,,5/1/2020 issued from desk - rk,False,True
10419,8725,41(a)(1)(A),400.0,400.0,,,False,True
10420,8725,41(b)(1),400.0,400.0,,,False,True
10421,8727,41(a)(1)(A),400.0,400.0,,5/4/2020 issued from desk - rk,False,True
10422,8727,41(b)(1),400.0,400.0,,5/4/2020 issued from desk - rk,False,True
10423,8728,35(a)(1),200.0,200.0,,5/4/2020 issued from desk - rk,False,True
10424,8728,36(a)(1)(A),200.0,200.0,,s/b walk through  5/4/2020 issued from desk - rk,False,True
10425,8728,41(a)(1)(A),400.0,400.0,,5/4/2020 issued from desk - rk,False,True
10426,8728,41(b)(1),400.0,400.0,,5/4/2020 issued from desk - rk,False,True
10427,8754,34(e)(2),300.0,300.0,,x3 piping,False,False
10428,8754,34(e)(2),500.0,500.0,,x5 tank,False,False
10429,8715,41(b)(1),800.0,800.0,,"4/29/
4/29/2020 issued from desk - rk",False,True
10430,8355,34(e)(2),200.0,200.0,,,False,False
10431,8355,34(e)(2),100.0,100.0,,,False,False
10432,8355,34(e)(2),200.0,200.0,,,False,False
10433,8355,245,100.0,100.0,,,False,False
10434,8641,111,100.0,0.0,,FC U-239 issued from the desk,False,False
10435,8641,35(a)(1),200.0,0.0,,FC U-239 issued from the desk,False,False
10436,8795,33(b),200.0,0.0,,,False,False
10437,8796,,,0.0,,,False,False
10438,8797,,,0.0,,,False,False
10439,8798,,,0.0,,,False,False
10440,8799,,,0.0,,,False,False
10441,8800,326(c),200.0,0.0,,renewal application late by 3 months,False,False
10442,8801,,,0.0,,,False,False
10443,8802,,,0.0,,,False,False
10444,8803,36(a)(1)(B),200.0,200.0,,Oct 2019,False,True
10445,8803,36(a)(1)(A),200.0,200.0,,Oct 2019,False,True
10446,8803,41(a)(1)(A),400.0,400.0,,"x1 tank  2019-July, Oct, Dec",False,True
10447,8803,40(a)(4),400.0,400.0,,x1 tank Oct 2019-apr 2018,False,True
10448,8803,35(a)(1),200.0,200.0,,x1 spill bucket Oct 2019-apr 2018,False,True
10449,8703,41(b)(1),1200.0,1200.0,,"July 15, 2019 - December 12, 2019 (x3 piping)",False,True
10450,8703,41(a)(1)(A),1200.0,1200.0,,"July 15, 2019 - December 12, 2019 (x3 tank)",False,True
10451,8702,41(a)(1)(A),1200.0,0.0,,"March 15, 2019 - April 30, 2019",False,False
10452,8702,244(a),200.0,0.0,,,False,False
10453,8804,36(a)(1)(B),200.0,200.0,,,False,True
10454,8804,36(a)(1)(A),200.0,200.0,,,False,True
10455,8804,41(b)(1),400.0,400.0,,x1 piping,False,True
10456,8804,41(a)(1)(A),400.0,400.0,,x1 tank,False,True
10458,8807,20(d)(1)(A),300.0,0.0,,"FC issued from the desk
FC issued from the desk",False,True
10459,8807,40(a)(4),400.0,0.0,,Piping. FC issued from the desk,False,True
10460,8807,40(a)(4),400.0,0.0,,Tank. FC issued from the desk,False,True
10461,8805,,,0.0,,,False,False
10462,8808,,,0.0,,,False,False
10463,8809,326(c),200.0,200.0,,"permit application received on 7/31/2020, current permit expires 9/3/2020",False,False
10464,8811,41(b)(1),400.0,400.0,,,False,False
10465,8806,,,0.0,,,False,False
10466,8810,41(b)(1),400.0,400.0,,,False,False
10467,8814,33(b),200.0,200.0,,,False,True
10468,8815,36(a)(1)(B),200.0,200.0,,,False,True
10469,8816,36(a)(1)(A),200.0,200.0,,July 2019-Jan 2020,False,False
10470,8817,33(b),200.0,0.0,,,False,False
10471,8818,(2018) 36(a)(1)(A),200.0,200.0,,,False,False
10472,8819,,,0.0,,,False,False
10473,8820,,,0.0,,,False,False
10475,8816,36(a)(1)(B),200.0,200.0,,July 2019-Jan 2020,False,False
10476,8816,41(a)(1)(A),400.0,400.0,,Aug 2019-Feb 2020,False,False
10477,8816,41(b)(1),400.0,400.0,,Aug 2019-Feb 2020,False,False
10478,8823,36(a)(1)(B),200.0,0.0,,2019-2020,True,False
10479,8823,36(a)(1)(A),200.0,200.0,,2019-2020,False,False
10569,8858,,,0.0,,,False,False
10480,8824,41(b)(1),400.0,400.0,,July 2019-Nov 2020 (x1 piping),False,False
10481,8824,41(a)(1)(A),400.0,400.0,,July 2019-Nov 2020 (x1 tank),False,False
10482,8824,40(a)(4),400.0,400.0,,Feb 2019-Sep 2020 (x1 piping),False,False
10483,8824,40(a)(4),400.0,400.0,,Feb 2019-Sep 2020 (x1 tank),False,False
10484,8824,36(a)(2)(A),200.0,200.0,,July 2019-Nov 2020,False,False
10485,8824,36(a)(1)(B),200.0,200.0,,July 2019-Nov 2020,False,False
10486,8824,36(a)(1)(A),200.0,200.0,,July 2019-Nov 2020,False,False
10487,8824,35(a)(1),200.0,200.0,,Feb 2019-Sep 2020,False,False
10488,8824,241(a)(1),400.0,400.0,,Oct 2019-Oct 2020,False,False
10489,8825,326(c),200.0,200.0,,,False,True
10490,8825,41(b)(1),400.0,400.0,,July 2019-Nov 2020,False,True
10491,8825,41(a)(1)(A),400.0,400.0,,July-dec 2019,False,True
10492,8825,36(a)(2)(A),200.0,200.0,,July 2019-Nov 2020,False,True
10493,8825,36(a)(1)(B),200.0,200.0,,July 2019-Nov 2020,False,True
10494,8825,36(a)(1)(A),200.0,200.0,,July 2019-Nov 2020,False,True
10495,8825,40(a)(4),400.0,400.0,,5/28/19-6/19/20 (x1 piping),False,True
10496,8825,40(a)(4),400.0,400.0,,5/28/19-6/19/20 (x1 tank),False,True
10497,8825,35(a)(1),200.0,200.0,,5/28/19-6/19/20 (x1 spill bucket),False,True
10498,8822,36(a)(1)(A),200.0,200.0,,,False,False
10499,8826,31(1),30000.0,30000.0,,,False,True
10500,8827,41(b)(1),400.0,400.0,,x1 piping,False,True
10501,8827,41(a)(1)(A),400.0,400.0,,x1 tank,False,True
10502,8828,,,0.0,,,False,False
10503,8830,,,0.0,,,False,False
10504,8831,,,0.0,,,False,False
10505,8835,40(a)(1),400.0,400.0,,Did not start line tightness test,False,True
10506,8832,,,0.0,,,False,False
10507,8811,41(a)(1)(A)(ii),400.0,400.0,,,False,False
10508,8811,36(a)(2)(B),200.0,200.0,,,False,False
10509,8811,36(a)(1)(B),200.0,200.0,,,False,False
10510,8811,36(a)(1)(A),200.0,200.0,,,False,False
10511,8811,35(a)(1),200.0,200.0,,,False,False
10512,8811,241(a)(1),400.0,400.0,,,False,False
10513,8810,41(a)(1)(A),400.0,400.0,,,False,False
10514,8810,36(a)(1)(B),200.0,200.0,,,False,False
10515,8810,36(a)(1)(A),200.0,200.0,,,False,False
10516,8817,41(b)(1),400.0,0.0,,,False,False
10517,8817,36(a)(2)(A),200.0,0.0,,,False,False
10518,8775,35(a)(1),200.0,200.0,,Tank 1 only,False,False
10519,8846,,,0.0,,,False,False
10520,8855,,,0.0,,,False,False
10521,8864,36(a)(2)(A),400.0,400.0,,2019-2020 x2 sumps,False,True
10522,8864,41(b)(1),800.0,800.0,,4/19/19-8/10/20 x2 piping,False,True
10523,8864,41(a)(1)(A),400.0,400.0,,4/19/19-8/10/20 x1 tank,False,True
10524,8864,40(a)(4),800.0,800.0,,4/23/19-8/25/20 x2 piping,False,True
10525,8864,40(a)(4),400.0,400.0,,4/23/19-8/25/20 x1 tank,False,True
10526,8864,93(b),400.0,400.0,,5/15/20-8/27/20,False,True
10527,8864,93(a),400.0,400.0,,5/15/20-8/27/20,False,True
10528,8864,36(a)(1)(B),400.0,400.0,,2019-2020,False,True
10529,8864,36(a)(1)(A),400.0,400.0,,2019-2020,False,True
