FacilityID,FacilityName,OwnerType,FacilityType1,FacilityType2,FacilityAddress1,FacilityAddress2,FacilityCity,FacilityCounty,FacilityZipCode,FacilityState,FacilityEPARegion,FacilityTribalSite,FacilityTribe,FacilityLatitude,FacilityLongitude,FacilityCoordinateSource,FacilityOwnerCompanyName,FacilityOperatorCompanyName,FinancialResponsibilityObtained,FinancialResponsibilityBondRatingTest,FinancialResponsibilityCommercialInsurance,FinancialResponsibilityGuarantee,FinancialResponsibilityLetterOfCredit,FinancialResponsibilityLocalGovernmentFinancialTest,FinancialResponsibilityRiskRetentionGroup,FinancialResponsibilitySelfInsuranceFinancialTest,FinancialResponsibilityStateFund,FinancialResponsibilitySuretyBond,FinancialResponsibilityTrustFund,FinancialResponsibilityOtherMethod,USTReportedRelease,AssociatedLUSTID,DispenserID,DispenserUDC,DispenserUDCWallType
3-001149,Penske Truck Leasing Company,Private Organization,Commercial,,1600 Matassino Road,,New Castle,New Castle,19720,DE,3,,,39.690161,-75.579669,Map interpolation,Penske Truck Leasing,,No,,,,,,,,No,,,,Yes,N0612125,,,
3-001152,Beste Property,Private Organization,Retail fuel sales (non-marina),,328 Maryland Avenue,,Wilmington,New Castle,19804,DE,3,,,39.731488,-75.581213,Map interpolation,Arco Products,,No,,,,,,,,No,,,,Yes,N9101022,,,
3-001153,John Dixon Auto Sales,Person,Commercial,,4001 New Castle Avenue,,New Castle,New Castle,19720,DE,3,,,39.712141,-75.548591,Map interpolation,"Frye, Eric ",,No,,,,,,,,No,,,,Yes,N1508088,,,
3-001154,Lee Tibbit,Person,Retail fuel sales (non-marina),,1600 S. Dupont Hwy,,New Castle,New Castle,19720,DE,3,,,39.5642,-75.6537,Map interpolation,"Tibbit, Lee ",,No,,,,,,,,No,,,,,,,,
3-001155,Macs Auto & Tire,Person,Auto dealership/auto maintenance & repair,,8400 Governor Printz Boulevard,,Claymont,New Castle,197033219,DE,3,,,39.795676,-75.457577,Map interpolation,"Diross, Mike ",,No,,,,,,,,No,,,,Yes,N8505007,,,
3-001156,Harvey Mack Former,Private Organization,Auto dealership/auto maintenance & repair,,716 Pulaski Highway,,Bear,New Castle,19701,DE,3,,,39.645166,-75.636199,Map interpolation,WEA Enterprises,,No,,,,,,,,No,,,,,,,,
3-001157,Archmere Academy,Private Organization,School,,3600 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.801988,-75.456352,Map interpolation,Archmere Academy,,No,,,,,,,,No,,,,Yes,N1409068,,,
3-001158,"Dumont Group Properties IV, LLC",Private Organization,Industrial,,15 Penn's Way ,,New Castle,New Castle,19720,DE,3,,,39.6828,-75.6085,Map interpolation,"Dumont Group Properties IV, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001159,Hitech Inc Wilmington,Private Organization,Retail fuel sales (non-marina),,2101 North Market Street,,Wilmington,New Castle,19802,DE,3,,,39.752694,-75.540725,Map interpolation,Punjab,,No,,,,,,,,No,,,,Yes,N9005036,,,
3-001163,Delle Donne Corporate Center,Private Organization,Commercial,,1013 Centre Road,,Wilmington,New Castle,19805,DE,3,,,39.7582,-75.6075,Map interpolation,Delle Donne & Associates,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001164,EA Delle Donne Corp,Private Organization,Commercial,,1011 Centre Road,,Wilmington,New Castle,19805,DE,3,,,39.758166,-75.607547,Map interpolation,Delle Donne & Associates,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001165,Cochran Property,Person,Commercial,,3044 New Castle Avenue,,New Castle,New Castle,19720,DE,3,,,39.703108,-75.550955,Map interpolation,"Cochran, Thomas ",,No,,,,,,,,No,,,,Yes,N9108179,,,
3-001167,Budget Rental,Private Organization,Commercial,,100 North Walnut Street,,Newport,New Castle,19804,DE,3,,,39.73741,-75.549662,Map interpolation,Chevron USA,,No,,,,,,,,No,,,,Yes,N9010079,,,
3-001169,1145 Limited Inc,Private Organization,Commercial,,1145 Yorklyn Road,,Yorklyn,New Castle,19736,DE,3,,,39.806461,-75.677044,Map interpolation,1145 Limited,,No,,,,,,,,No,,,,Yes,N9111281,,,
3-001170,Sears Auto Center Prices Corner,Private Organization,Auto dealership/auto maintenance & repair,,3240 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.736616,-75.626416,Map interpolation,Jardel,,No,,,,,,,,No,,,,Yes,N9107135,,,
3-001172,Harry L Adams Inc,Private Organization,Commercial,,141 Old Churchmans Road,,New Castle,New Castle,19720,DE,3,,,39.672469,-75.612502,Map interpolation,Harry L Adams,,No,,,,,,,,No,,,,Yes,N9106116,,,
3-001173,Christiana Care at Christiana Hospital,Private Organization,Hospital (or other medical),,4755 Ogletown Stanton Road,,Newark,New Castle,19718,DE,3,,,39.686091,-75.668986,Map interpolation,Christiana Health Care Attn: John Truitt,,No,,,,,,,,No,,,,Yes,N9305088,,,
3-001175,Bayshore Leasing,Private Organization,Commercial,,1872 Pulaski Highway,,Bear,New Castle,19701,DE,3,,,39.609788,-75.705141,Map interpolation,GC Turnauer & Sandra Turnauer,,No,,,,,,,,No,,,,Yes,N9009073,,,
3-001178,New Castle City County Building,Private Organization,Commercial,,800 North French Street,City-County Building,Wilmington,New Castle,19801,DE,3,,,39.743,-75.5471,Map interpolation,New Castle County,City Of Wilmington,Yes,YES,NO,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001179,Alapoccas Maintenance Base,Private Organization,Commercial,,212 Alapoccas Drive,,Wilmington,New Castle,19803,DE,3,,,39.7694,-75.558,Map interpolation,New Castle County,,No,,,,,,,,No,,,,Yes,N0107058,,,
3-001181,Amtrak Bear Complex,Private Organization,Railroad,,258 East Scotland Drive,,Bear,New Castle,19701,DE,3,,,39.608727,-75.700933,Map interpolation,Amtrak,,No,,,,,,,,No,,,,Yes,N8501002,,,
3-001183,DMA Expansion Site,State Organization,Contractor,,118 Middleboro Road,,Newport,New Castle,19804,DE,3,,,39.72063,-75.582974,Map interpolation,Delaware Military Academy Inc,,No,,,,,,,,No,,,,Yes,N1611214,,,
3-001185,Bracebridge IV,Private Organization,Commercial,,1218 French Street,,Wilmington,New Castle,19801,DE,3,,,39.746636,-75.544422,Map interpolation,Bracebridge Corporation,,No,,,,,,,,No,,,,Yes,N9901012,,,
3-001186,Delaware Auto Body Shop,Person,Auto dealership/auto maintenance & repair,,400 North Maryland Avenue,,Newport,New Castle,19804,DE,3,,,39.731563,-75.580905,Map interpolation,"Dwyer, Paul ",,No,,,,,,,,No,,,,Yes,N9110238,,,
3-001192,Goodeal Discount Transmission,Person,Auto dealership/auto maintenance & repair,,3701 Miller Road,,Wilmington,New Castle,19802,DE,3,,,39.768588,-75.533983,Map interpolation,"Habash, Stephen ",,No,,,,,,,,No,,,,Yes,N9801002,,,
3-001193,Raskal Foundation,Private Organization,Commercial,,10 Montchanin Road,,Wilmington,New Castle,19808,DE,3,,,39.769967,-75.586078,Map interpolation,Raskal Foundation,,No,,,,,,,,No,,,,Yes,N9011102,,,
3-001196,1300 Marrows Road Limited,Private Organization,Commercial,,1300 Marrows Road,,Newark,New Castle,19714,DE,3,,,39.679598,-75.730972,Map interpolation,1300 Marrows Road LTD,,No,,,,,,,,No,,,,,,,,
3-001198,Medical Center of Delaware,Private Organization,Hospital (or other medical),,3506 Kennett Pike,,Wilmington,New Castle,19801,DE,3,,,39.769392,-75.590664,Map interpolation,Christiana Care Health System,,No,,,,,,,,No,,,,Yes,N9010075,,,
3-001199,Waco International Corp,Private Organization,Industrial,,533 Rogers Road,,New Castle,New Castle,19720,DE,3,,,39.711986,-75.548922,Map interpolation,Waco InterNational,,No,,,,,,,,No,,,,Yes,N9102027,,,
3-001200,Meyer Property,State Organization,Trucking/transport/fleet operation,,1325 Pole Bridge Road,,Odessa,New Castle,19730,DE,3,,,39.5005,-75.6466,Map interpolation,Delaware (State Of) Department of Transportation - Highways Division,,No,,,,,,,,No,,,,Yes,N9201015,,,
3-001201,Conoco Inc,County Organization,Aviation/Aiport,,250 Airport Rd,,New Castle ,New Castle,19720,DE,3,,,39.6845,-75.6183,Map interpolation,New Castle County Airport,,No,,,,,,,,No,,,,,,,,
3-001202,DRBA New Castle County Airport,County Organization,Aviation/Aiport,,151 North DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.6752,-75.5975,Map interpolation,New Castle County Airport,,No,,,,,,,,No,,,,Yes,N9109215,,,
3-001203,Old Sewage Treatment Building,County Organization,Commercial,,North Hollow Road-Speedway Drive,,New Castle,New Castle,19720,DE,3,,,39.690417,-75.605862,Map interpolation,New Castle County Airport,,No,,,,,,,,No,,,,Yes,N9205150,,,
3-001204,Airport Fire Training Center,State Organization,Commercial,,2311 MacArthur Road,,New Castle,New Castle,19720,DE,3,,,39.691,-75.6164,Map interpolation,DE DAS - Facilities Management,,No,,,,,,,,No,,,,Yes,N9507147,,,
3-001205,K Mart Pike Creek Shopping Center,Private Organization,Other,,4700 Limestone Road ,,Wilmington,New Castle,19808,DE,3,,,39.7382,-75.6919,Map interpolation,K-Mart,,No,,,,,,,,No,,,,,,,,
3-001206,Fort Christiana Marina,Person,Marina,,1126 East 7th Street,,Wilmington,New Castle,19801,DE,3,,,39.736566,-75.533416,Map interpolation,"Wright, Donald ",,No,,,,,,,,No,,,,Yes,N9104076,,,
3-001207,A&S Imports Inc,Person,Commercial,,1004 West 25th Street,,Wilmington,New Castle,19802,DE,3,,,39.763449,-75.544202,Map interpolation,"Dietert, Irvin A",,No,,,,,,,,No,,,,Yes,N9104061,,,
3-001208,Bear Associates,Person,Commercial,,500-A14 Cass Street,,Middletown,New Castle,19709,DE,3,,,39.453719,-75.72018,Map interpolation,"Mayer, Larry ",,No,,,,,,,,No,,,,,,,,
3-001209,Burns & McBride Inc,Person,Bulk plant storage/petroleum distributor,,105 South Market Street,,Wilmington,New Castle,19801,DE,3,,,39.7359,-75.5551,Map interpolation,"McBride, Thomas A",,No,,,,,,,,No,,,,Yes,N9905107,,,
3-001211,Tecot Electric Supply Company,Private Organization,Commercial,,114 Concord Avenue,,Wilmington,New Castle,19802,DE,3,,,39.753652,-75.541147,Map interpolation,Tecot Electric Supply,,No,,,,,,,,No,,,,Yes,N9104065,,,
3-001212,Deldot Middletown Yard,State Organization,Trucking/transport/fleet operation,,5369 Summit Bridge Road,,Middletown,New Castle,19709,DE,3,,,39.433452,-75.709794,Map interpolation,Delaware (State Of) Department of Transportation - Highway Operations,,No,,,,,,,,No,,,,Yes,N0102011,,,
3-001213,James V Blackwell,Person,Commercial,,10 Albe Drive,,Newark,New Castle,19702,DE,3,,,39.647397,-75.715151,Map interpolation,"Blackwell, James V","Blackwell, James ",No,,,,,,,,No,,,,Yes,N9105089,,,
3-001215,Former Gas Station,Local Organization,Retail fuel sales (non-marina),,111 Concord Avenue,,Wilmington,New Castle,19802,DE,3,,,39.75398,-75.540908,Map interpolation,Wilmington (City of) Licensing & Inspections,,No,,,,,,,,No,,,,,,,,
3-001217,Fairwinds Shopping Center,Private Organization,Other,,707 Pulaski Highway,,Bear,New Castle,19701,DE,3,,,39.64683,-75.637722,Map interpolation,Fairwinds Associates,,No,,,,,,,,No,,,,Yes,N9604071,,,
3-001218,"1201 North Market Street, LLC",Private Organization,Commercial,,1201 North Market Street,Suite 200,Wilmington,New Castle,19898,DE,3,,,39.7479,-75.5469,Map interpolation,"1201 North Market Street, LLC","Laird, Dave ",Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N0308052,,,
3-001220,Mario Medori Inc,Person,Commercial,,404 Meco Drive,,Newport,New Castle,19804,DE,3,,,39.723447,-75.578452,Map interpolation,"Medori, Mario ",,No,,,,,,,,No,,,,Yes,N9108152,,,
3-001222,Charles A Ferris,Person,Retail fuel sales (non-marina),,806 Kirkwood Highway,,Wilmington,New Castle,19805,DE,3,,,39.738377,-75.594913,Map interpolation,"Ferris, Charles A",,No,,,,,,,,No,,,,Yes,N9107150,,,
3-001225,Piane Caterers,Private Organization,Commercial,,2130 North Market Street,,Wilmington,New Castle,19802,DE,3,,,39.7525,-75.539747,Map interpolation,Piane Caterers,,No,,,,,,,,No,,,,Yes,N9111272,,,
3-001227,DART,State Organization,Trucking/transport/fleet operation,,101 Maryland Avenue,,Wilmington,New Castle,19801,DE,3,,,39.740766,-75.561413,Map interpolation,Delaware (State Of) Department Of Transportation - DART,,No,,,,,,,,No,,,,Yes,N9112310,,,
3-001229,Goodwill Industries of Delaware,Private Organization,Commercial,,17th Street & Spruce Street,,Wilmington,New Castle,19802,DE,3,,,39.748386,-75.53658,Map interpolation,Goodwill Industries,,No,,,,,,,,No,,,,Yes,N9109196,,,
3-001230,Wilmington Manor Vol Fire Co,Local Organization,Commercial,,223 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.655677,-75.616702,Map interpolation,Wilmington Manor Volunteer Fire Company,,No,,,,,,,,No,,,,Yes,N9106122,,,
3-001231,Dureco Chemicals Inc,Private Organization,Industrial,,950 River Road,,New Castle,New Castle,19720,DE,3,,,39.649209,-75.595701,Map interpolation,Dureco Chemicals,,No,,,,,,,,No,,,,Yes,N9109205,,,
3-001233,Millcreek Fire Company,Private Organization,Commercial,,3900 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.729936,-75.644858,Map interpolation,Mill Creek Fire Company,,No,,,,,,,,No,,,,Yes,N9411256,,,
3-001236,Rocco Automotive,Private Organization,Auto dealership/auto maintenance & repair,,3318 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.735541,-75.629072,Map interpolation,McDonalds,,No,,,,,,,,No,,,,Yes,N9110251,,,
3-001238,Ames Engineering Corp,Private Organization,Commercial,,500 A Street,,Wilmington,New Castle,19801,DE,3,,,39.732802,-75.550058,Map interpolation,Ames Engineering,,No,,,,,,,,No,,,,Yes,N9110234,,,
3-001239,Winner Buick,Private Organization,Commercial,,393 Cleveland Avenue,,Newark,New Castle,19714,DE,3,,,39.686081,-75.73738,Map interpolation,Winner Buick,,No,,,,,,,,No,,,,Yes,N9201017,,,
3-001241,DANG Air National Guard,State Organization,Aviation/Aiport,,New Castle County Airport,Building 2817,New Castle,New Castle,19720,DE,3,,,39.6861,-75.5957,Map interpolation,Delaware Air National Guard,,No,,,,,,,,No,,,,,,,,
3-001242,4 Christina Centre,Private Organization,Commercial,,300 King Street,,Wilmington,New Castle,198505049,DE,3,,,39.7396,-75.5498,Map interpolation,JP Morgan Chase,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9302035,,,
3-001244,Interstate Fuels Inc,Private Organization,Retail fuel sales (non-marina),,2130 West Newport Pike,,Newport,New Castle,19804,DE,3,,,39.7154,-75.641,Map interpolation,Interstate Fuel,,No,,,,,,,,No,,,,Yes,N9112318,,,
3-001245,Millers Furniture Industries,Private Organization,Commercial,,500 West Basin Road,,New Castle,New Castle,19720,DE,3,,,39.684397,-75.591477,Map interpolation,Millers Furniture Industries,,No,,,,,,,,No,,,,Yes,N9112299,,,
3-001247,SMO #451,Private Organization,Retail fuel sales (non-marina),,300 South Walnut Street,,Wilmington,New Castle,19801,DE,3,,,39.7333,-75.5519,Map interpolation,The Wills Group,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N2304017,,,
3-001249,7-Eleven Inc. # 40122,Private Organization,Retail fuel sales (non-marina),,520 JFK Memorial Highway,,Newark,New Castle,19702,DE,3,,,39.6641,-75.6893,Map interpolation,"7-Eleven, Inc.",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1701010,,,
3-001250,Claymont Service Center,Person,Retail fuel sales (non-marina),,3111 Philadelphia Pike,,Claymont,New Castle,19703,DE,3,,,39.79863,-75.463255,Map interpolation,"Kuhn, Kenneth I",,No,,,,,,,,No,,,,Yes,N9307135,,,
3-001253,Lewis Development Partner,Private Organization,Commercial,,110 Middleboro Road,,Newport,New Castle,19804,DE,3,,,39.721938,-75.586183,Map interpolation,Lewis Development Partners,,No,,,,,,,,No,,,,,,,,
3-001254,Forest Sheet Metal,Person,Commercial,,217 Rodman Street,,Wilmington,New Castle,19805,DE,3,,,39.750154,-75.57851,Map interpolation,"DiGiacinto, Joseph P",,No,,,,,,,,No,,,,Yes,N9304064,,,
3-001255,All Saints Cemetary,Private Organization,Commercial,,6001 Kirkwood Highway,,Wilmington,New Castle,19808,DE,3,,,39.713247,-75.684194,Map interpolation,Catholic Cemeteries Inc,,No,,,,,,,,No,,,,,,,,
3-001258,CitiBank Delaware,Private Organization,Commercial,,1 Penns Way,,New Castle,New Castle,19720,DE,3,,,39.6865,-75.6077,Map interpolation,Citibank Delaware,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9502052,,,
3-001259,Artesian Water Company,Private Organization,Commercial,,213 Maryland Avenue,,Newport,New Castle,19804,DE,3,,,39.718536,-75.620792,Map interpolation,Artesian Water Company,,No,,,,,,,,No,,,,Yes,N9204119,,,
3-001260,Delaware City Valero,Private Organization,Retail fuel sales (non-marina),,600 West 5th Street,,Delaware City,New Castle,19706,DE,3,,,39.5731,-75.5957,Map interpolation,Shri Balaji LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N9204095,,,
3-001263,Cellular One,Private Organization,Commercial,,65 Southgate Boulevard,Southgate Switching Office,New Castle,New Castle,19720,DE,3,,,39.693577,-75.573344,Map interpolation,Comcast Cellular Communications,,No,,,,,,,,No,,,,Yes,N9111276,,,
3-001264,Bear Concrete Inc,Private Organization,Contractor,,595 Walther Road,,Newark,New Castle,19702,DE,3,,,39.638077,-75.678702,Map interpolation,Bear Concrete,,No,,,,,,,,No,,,,Yes,N9701009,,,
3-001266,Blackwell & Son Inc,Private Organization,Commercial,,2510 West 5th Street,,Wilmington,New Castle,19805,DE,3,,,39.752394,-75.578449,Map interpolation,Blackwell & Son,,No,,,,,,,,No,,,,Yes,N9201022,,,
3-001267,Sky Petroleum,Private Organization,Retail fuel sales (non-marina),,3100 Lancaster Avenue,,Wilmington,New Castle,19805,DE,3,,,39.7514,-75.5859,Map interpolation,Sky Petroleum Inc,,No,,,,,,,,No,,,,Yes,N9204106,,,
3-001269,Blomquist Property,Person,Commercial,,1 Winston Avenue,,Wilmington,New Castle,19804,DE,3,,,39.728563,-75.586549,Map interpolation,"Blomquist, Roy H",,No,,,,,,,,No,,,,Yes,N9204113,,,
3-001270,Maccari Companies Inc,Private Organization,Commercial,,1700 First State Boulevard,,Newport,New Castle,19804,DE,3,,,39.7073,-75.6411,Map interpolation,MacCari Companies,,No,,,,,,,,No,,,,Yes,N9603056,,,
3-001271,Old ESSO Station,Person,Retail fuel sales (non-marina),,317 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.649563,-75.621671,Map interpolation,"Olivero, John C",,No,,,,,,,,No,,,,Yes,N9204101,,,
3-001273,Tomms Produce Inc,Person,Commercial,,1806 Lancaster Avenue,,Wilmington,New Castle,19805,DE,3,,,39.745991,-75.572696,Map interpolation,"Stone, Clyde J",,No,,,,,,,,No,,,,Yes,N9204127,,,
3-001274,Biderman Golf Course,Private Organization,Commercial,,601 Adams Dam Road,,Wilmington,New Castle,19808,DE,3,,,39.8129,-75.5932,Map interpolation,Vicmead Hunt Club,,No,,,,,,,,No,,,,Yes,N9204105,,,
3-001275,Amtrak Bellevue Substation,Federal Organization,Railroad,,Route 495,,Claymont,New Castle,19703,DE,3,,,39.7982,-75.4519,Map interpolation,Amtrak,,No,,,,,,,,No,,,,Yes,N9207186,,,
3-001276,M&E Auto Service Center,Person,Auto dealership/auto maintenance & repair,,3401 Concord Pike,,Wilmington,New Castle,19803,DE,3,,,39.802024,-75.547894,Map interpolation,"Kiriakou, Gregory ",,No,,,,,,,,No,,,,Yes,N2011058,,,
3-001278,Airport Rental Events Unlimited,Private Organization,Commercial,,83 Christiana Road,,New Castle,New Castle,19720,DE,3,,,39.664383,-75.613638,Map interpolation,Parkway Development,,No,,,,,,,,No,,,,Yes,N9204124,,,
3-001280,Frank B Shinn Paint Co,Private Organization,Commercial,,1715 Lovering Avenue,,Wilmington,New Castle,19806,DE,3,,,39.760806,-75.560206,Map interpolation,Frank B Shinn Paint,,No,,,,,,,,No,,,,Yes,N9204112,,,
3-001281,CPG Inc New Castle,Private Organization,Retail fuel sales (non-marina),,2036 New Castle Avenue,,New Castle,New Castle,19720,DE,3,,,39.689608,-75.556188,Map interpolation,CPG,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1805037,,,
3-001282,Delmar News Agency Inc,Private Organization,Commercial,,848 Church Street,,Wilmington,New Castle,19801,DE,3,,,39.740678,-75.539931,Map interpolation,Delmar News Agency,,No,,,,,,,,No,,,,Yes,N9204125,,,
3-001284,Bargain Tire,Private Organization,Auto dealership/auto maintenance & repair,,3415 North Market Street,,Wilmington,New Castle,19802,DE,3,,,39.7586,-75.5275,Map interpolation,Bargain Tire Kemer Lefler,,No,,,,,,,,No,,,,Yes,N0809093,,,
3-001286,University of Delaware Lammont Dupont Lab,State Organization,School,,162 Academy Street,,Newark,New Castle,19716,DE,3,,,39.680549,-75.74958,Map interpolation,University of Delaware,,No,,,,,,,,No,,,,,,,,
3-001287,City of Newark Law Enforcement,Private Organization,Commercial,,220 South Main Street,,Newark,New Castle,19711,DE,3,,,39.6779,-75.7629,Map interpolation,City Of Newark,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1105099,,,
3-001296,Cherry Scaffolding,Private Organization,Commercial,,201 South Market Street,,Wilmington,New Castle,19801,DE,3,,,39.734622,-75.55578,Map interpolation,Schwartz & Sons,,No,,,,,,,,No,,,,Yes,N1611211,,,
3-001297,New London TextileInc,Private Organization,Industrial,,200 Bellevue Road,,Newark,New Castle,19713,DE,3,,,39.650013,-75.740763,Map interpolation,New London Textile,,No,,,,,,,,No,,,,Yes,N9312215,,,
3-001298,Meadowwood Hospital,Private Organization,Hospital (or other medical),,575 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.6399,-75.6287,Map interpolation,"Delaware Investments & Associates, LLC",,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,,,,,
3-001304,Plumbers Local Union 26,Private Organization,Commercial,,866 South DuPont Highway,,New Castle,New Castle,19720,DE,3,,,39.622252,-75.640255,Map interpolation,Plumbers & Pipefitters Local 74,,No,,,,,,,,No,,,,Yes,N9208209,,,
3-001305,Shore Stop #277 Middletown,Private Organization,Retail fuel sales (non-marina),,38 East Main Street,,Middletown,New Castle,19709,DE,3,,,39.4497,-75.7154,Map interpolation,GPM6 LLC,,Yes,NO,YES,NO,NO,NO,,NO,No,NO,NO,,Yes,N1401005,,,
3-001306,Sevys Auto Service,Person,Auto dealership/auto maintenance & repair,,245 Christiana Road,,New Castle,New Castle,19720,DE,3,,,39.663161,-75.633041,Map interpolation,"Sevy, Tommy L",,No,,,,,,,,No,,,,Yes,N9703036,,,
3-001308,Formal Affairs Building,Private Organization,Commercial,,173 East Main Street,,Newark,New Castle,19711,DE,3,,,39.682981,-75.745597,Map interpolation,Main Street Properties,,No,,,,,,,,No,,,,Yes,N9212294,,,
