facility_id,land_location_id,facility_desc,facilitystatus,created_by,created_date,updated_by,updated_date,tribe_owned,potential_abandoned,state_id_number,icis_number,frs_number
12568,12639,Pua Pump Station (9-600351),Operating,BOJHA,2023-07-17 12:48:09,,,,,,,
12572,12643,Budget Rent A Car (Hilo),Operating,BOJHA,2023-07-17 14:33:57,,,,,,,
12574,12645,"Convenience Plus, LLC",Operating,BOJHA,2023-07-17 14:50:30,,,,,,,
12401,12481,HDOH043 (9-600702) - Hele Hilo #61081,Operating,BOJHA,2021-09-03 10:20:05,,,FALSE,,,,
12404,12484,"HDOH046 (9-602707) - Paul's Repair Service, Inc.",Operating,BOJHA,2021-09-03 10:28:17,,,FALSE,,,,
12407,12487,HDOH049 (9-603657) - Keaau Shell,Operating,BOJHA,2021-09-03 10:36:40,,,FALSE,,,,
12409,12489,HDOH052 (9-603927) - Maka'i HFN,Operating,BOJHA,2021-09-03 10:41:58,,,FALSE,,,,
12414,12494,HDOH056 (9-603915) - National Astronomy Observatory - Japan,Operating,BOJHA,2021-09-03 10:54:39,,,FALSE,,,,
12437,12515,Sunrise Food Mart,Operating,JGREEVES,2022-03-24 15:31:17,,,FALSE,,,,
12471,12537,Costco #352,Operating,DSTOUT01,2022-08-30 09:37:06,,,FALSE,,,,
12477,12546,EWA Beach Central Office,Operating,BOJHA,2022-09-02 13:38:26,,,FALSE,,,,
12496,12565,"GP Energy Company, LLC",Operating,BOJHA,2022-09-14 09:35:18,,,FALSE,,,,
12499,12568,Nuuanu Texaco 93875,Operating,BOJHA,2022-09-14 09:43:09,,,FALSE,,,,
12505,12574,Meadow Gold Dairies - Transportation Dept.,Operating,BOJHA,2022-09-14 09:52:51,,,FALSE,,,,
1777,1856,Oshki Manidoo New Spirit Center ( FKA Archdeacon Gilfillan Center),Permanent Closed,mrestaino,2015-03-13 00:00:00,MRESTAIN,2022-12-16 16:12:45,FALSE,,TS0020854,3600205285,
12511,12580,Volkswagen Chattanooga ,Operating,DSTOUT01,2022-09-20 08:12:47,,,FALSE,,,,
12532,12603,Nisqually Markets RezMart,Operating,JSEALE,2023-02-03 14:22:11,,,,,,,
12550,12620,Standing Pines,Operating,MRESTAIN,2023-04-07 15:18:58,MRESTAIN,2023-04-07 16:49:11,,,,3601468468,
12556,12625,Old Hickory Sewage Pump Station,Permanent Closed,DSTOUT01,2023-05-16 12:28:40,,,,,,,
12558,12627,Boniface Chevron,Operating,MWILLOUG,2023-06-02 14:53:29,,,,,,,
12573,12644,Hertz Rent A Car (Hilo),Operating,BOJHA,2023-07-17 14:39:53,,,,,,,
12416,12496,Turtle Creek C-Store,Operating,MRESTAIN,2021-10-04 17:39:26,,,TRUE,,,,
12418,12498,TEST LOCATION,Operating,MCOSSON,2021-11-10 16:54:33,,,TRUE,,,,
12420,12500,Oyate C - Store (New),Operating,MRESTAIN,2021-12-30 11:43:49,,,TRUE,,,,
12436,12514,Jet Mart Conoco,Operating,JGREEVES,2022-03-24 11:56:37,,,FALSE,,,,
12473,12539,Costco #386,Operating,DSTOUT01,2022-08-30 13:36:11,,,FALSE,,,,
12497,12566,State of Hawaii - DAGS- Central Services Division Baseyard,Operating,BOJHA,2022-09-14 09:37:23,,,FALSE,,,,
12522,12589,Choctaw Country Marketplace,Operating,JRIDLEY,2022-10-25 09:36:35,RSNAVELY,2023-04-11 10:30:14,,,,,
12551,2309,0384OK - Choctaw Country Marketplace - Clayton,Operating,RSNAVELY,2023-04-11 10:29:47,,,,,,,
12426,777,"CRIT057 - Parker Motor Company, Inc.",Permanent Closed,SPLATUK,2022-03-17 12:20:47,,,FALSE,,,,
12427,807,HOPI033 - Lomawaima's Residence Old Store,Permanent Closed,SPLATUK,2022-03-17 12:34:41,,,FALSE,,,,
12438,12516,Daily Harbor,Operating,JGREEVES,2022-03-24 16:24:51,,,FALSE,,,,
12445,12518,Fourwinds C Store,Operating,MRESTAIN,2022-04-01 14:17:17,MRESTAIN,2022-10-18 09:10:32,TRUE,,466489,3601084812,
12462,116,NAV126 - Speedway #9668 (Formerly Giant #7251) (Formerly Mustang #7251)  (Formerly Thriftway 251),Operating,LBRANDT,2022-08-08 13:05:40,,,FALSE,,,,
12466,12532,SP Gas & Grocery,Operating,MWILLOUG,2022-08-23 13:57:51,,,FALSE,,,,
3005,3085,T-Stop,Permanent Closed,Mhendrix,2021-02-26 00:00:00,RPERSON,2022-08-23 14:53:13,FALSE,,5613927,,
12470,12536,Costco #1116,Operating,DSTOUT01,2022-08-29 15:01:07,,,FALSE,,,,
12474,12540,Costco #630,Operating,DSTOUT01,2022-08-30 14:29:23,,,FALSE,,,,
12475,12542,Cytec Industries inc.,Permanent Closed,DSTOUT01,2022-09-01 13:17:10,UGIRI,2022-12-13 10:55:33,FALSE,,,,
12478,12547,Makakilo Central Office,Operating,BOJHA,2022-09-02 13:40:17,,,FALSE,,,,
12479,12548,NEX Iroquois Point Gas Statin ,Operating,BOJHA,2022-09-02 13:41:50,,,FALSE,,,,
12480,12549,Moanalua Central Office,Operating,BOJHA,2022-09-02 13:43:25,,,FALSE,,,,
12485,12554,Rural Emergency Operating Center,Operating,BOJHA,2022-09-02 13:52:56,,,FALSE,,,,
12487,12556,AIM Waialua,Operating,BOJHA,2022-09-02 13:59:28,,,FALSE,,,,
12488,12557,United Parcel Service,Operating,BOJHA,2022-09-02 14:07:16,,,FALSE,,,,
12489,12558,Honolulu Community College Airport Training Center,Operating,BOJHA,2022-09-02 14:08:40,,,FALSE,,,,
12492,12561,EWA Beach Central Office,Operating,BOJHA,2022-09-02 14:29:52,,,FALSE,,,,
12493,12562,Makakilo Central Office,Operating,BOJHA,2022-09-02 14:31:14,,,FALSE,,,,
1490,1569,Star-Mart,Operating,bchapman,2015-05-13 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0018426,7731195,
1499,1578,Red Lake Department of Transportation Roads Garage,Operating,FBecker,2013-09-27 00:00:00,MRESTAIN,2023-02-06 16:54:18,FALSE,,TS0000317,600025952,
1390,1469,Chee Wa Ka E Gon Gift Shop,Operating,mrestaino,2014-09-10 00:00:00,,2022-10-06 09:03:05,TRUE,,TS0015178,6684973,
1404,1483,Cass Lake Mini Mart,Operating,mrestaino,2014-09-10 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0000929,6681661,
1512,1591,Little Turtle Hertel Express,Operating,mrestain,2013-10-23 00:00:00,,2022-10-06 09:03:04,TRUE,,,600004204,
1722,1801,Speedway # 8810,Operating,bchapman,2015-03-13 00:00:00,,2022-10-06 09:03:05,FALSE,,16954,3400023338,
1727,1806,LCO Convenience Store,Operating,FBecker,2013-03-19 00:00:00,MRESTAIN,2022-11-03 08:20:25,FALSE,,644918,600003897,
1732,1811,Lake View Restaurant,Operating,FBecker,2013-09-27 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0016042,600027113,
1741,1820,Nett Lake Convenience,Operating,bchapman,2015-01-16 00:00:00,,2022-10-06 09:03:04,FALSE,,,600033912,
1746,1825,J&W Enterprises,Operating,mrestain,2013-10-23 00:00:00,,2022-10-06 09:03:04,FALSE,,,1400004776,
1750,1829,Shakopee Dakota Convenience Store # 2,Operating,mrestaino,2014-09-10 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0123944,1800001014,
1757,1836,Little River Trading Post,Operating,bchapman,2015-03-06 00:00:00,,2022-10-06 09:03:04,FALSE,,,2600003921,
1768,1847,Saganing Sagamok,Operating,jdowney,2015-05-15 00:00:00,,2022-10-06 09:03:05,FALSE,,38404,3400012452,
1775,1854,Stone Lake Convenience Store,Operating,mrestaino,2014-08-19 00:00:00,,2022-10-06 09:03:05,FALSE,,714056,3400051313,
1786,1865,FireKeepers Casino,Operating,mrestaino,2017-04-05 00:00:00,,2022-10-06 09:03:04,FALSE,,,3600761244,
1448,1527,Wedgewood,Permanent Closed,cisneros,1999-03-30 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0000915,,
1481,1560,Chiefs Place,Permanent Closed,FBecker,2013-09-06 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0006044,60003293,
1498,1577,Ponemah Trading Post,Operating,FBecker,2013-10-30 00:00:00,,2022-10-06 09:03:05,TRUE,,TS0000330,600027057,
1329,1408,MDOT Row Dobias Property,Permanent Closed,FBecker,2012-04-27 00:00:00,,2022-10-06 09:03:05,FALSE,,35906,,
1353,1432,Grand Portage Trading Post (OLD),Permanent Closed,bchapman,2015-04-27 00:00:00,,2022-10-06 09:03:05,TRUE,,TS0014292,6681068,
1397,1476,Mertes Garage,Permanent Closed,FBecker,2012-01-12 00:00:00,,2022-10-06 09:03:05,FALSE,,TS0007383,,
1709,1788,Kroll's Service,Permanent Closed,jdowney,2015-05-15 00:00:00,,2022-10-06 09:03:05,FALSE,,39342,,
1770,1849,Pool Well Service,Permanent Closed,mrestaino,2015-03-31 00:00:00,,2022-10-06 09:03:05,FALSE,,50000119,,
12528,12596,Maverik 468,Operating,MWILLOUG,2022-11-30 11:49:54,,,,,,,
1489,1568,"Bendickson General Store (FKA: Bejou Coop Grocery Store, Bejou Fuel and Grocery)",Operating,bchapman,2015-05-08 00:00:00,MRESTAIN,2022-12-06 10:50:25,FALSE,,TS0017246,7731142,
12537,12607,Riverside Powersports,Operating,JSEALE,2023-04-05 14:35:10,,,,,,,
12544,12614,Medical Lake Quick Stop,Operating,JSEALE,2023-04-05 16:22:56,,,,,,,
12545,12615,Hangar 15 LLC,Operating,JSEALE,2023-04-05 16:41:52,,,,,,,
12549,12619,Z's Gas and Go,Operating,MRESTAIN,2023-04-07 10:49:27,MRESTAIN,2023-04-07 11:58:23,,,41567,3601445417,
12552,12621,Costco 1448,Operating,DSTOUT01,2023-04-26 15:48:18,,,,,,,
12559,12628,Speedway Express #5324,Operating,MWILLOUG,2023-06-02 15:57:03,,,,,,,
12561,12630,Holiday #639,Operating,MWILLOUG,2023-06-02 16:46:00,,,,,,,
12562,12631,Carrs- Safeway #1805,Operating,MWILLOUG,2023-06-02 16:59:10,,,,,,,
12563,12632,Sturgeon Station,Non-Operating,JSEALE,2023-06-30 16:47:23,,,,,,,
12569,12640,MAuna Kea Resort - Golf Maintenance ,Operating,BOJHA,2023-07-17 12:58:26,,,,,,,
12419,12499,Grandview Oil CO,Permanent Closed,MPOMES,2021-12-29 14:08:58,,,TRUE,,,,
12454,12521,Wintun Mini Mart,Operating,MCOSSON,2022-07-06 17:20:27,,,TRUE,,,,
12455,12522,Phillips 66 Moses Lake Terminal,Operating,MWILLOUG,2022-07-11 18:54:25,,,FALSE,,,,
12457,12524,Sunval Express,Operating,MWILLOUG,2022-08-02 12:31:10,,,FALSE,,,,
12463,12529,Qwest Corporation dba Century Link QC,Operating,MWILLOUG,2022-08-17 18:29:07,,,FALSE,,,,
12501,12570,Bank Of Hawaii - Central Processing Facility,Operating,BOJHA,2022-09-14 09:46:30,,,FALSE,,,,
12519,12587,Klamath Falls ARSR,Operating,MWILLOUG,2022-09-29 18:52:24,,,FALSE,,,,
12520,60,Shiprock Express #523,Permanent Closed,LBRANDT,2022-10-05 12:23:20,LBRANDT,2022-10-05 12:25:35,FALSE,,,,
12523,12590,Department of Transportation,Operating,JRIDLEY,2022-10-25 09:51:27,,,,,,,
1704,1783,D Bar D,Permanent Closed,wpua,2007-05-09 00:00:00,MRESTAIN,2022-11-02 15:51:55,FALSE,,65526,,
1667,1746,Vals Marine(Larry Donohue),Permanent Closed,wpua,2007-05-09 00:00:00,MRESTAIN,2022-11-02 16:09:29,FALSE,,140158,,
12525,12593,Kapalama Texaco,Operating,BOJHA,2022-11-15 11:37:36,,,,,,,
12526,12594,Pacific Heights Shell,Operating,BOJHA,2022-11-15 11:49:19,,,,,,,
12527,12595,Avanyu Travel Plaza,Operating,JRIDLEY,2022-11-16 09:46:23,,,,,,,
12529,12597,Soco Exxon,Permanent Closed,DSTOUT01,2022-12-09 10:16:09,,,,,,,
12535,12506,SEM-107 - Ahfachkee School Portable,Permanent Closed,DSTOUT01,2023-03-13 13:04:02,,,,,,,
12546,12616,Court Street Shell,Operating,JSEALE,2023-04-06 14:19:38,,,,,,,
1685,1764,Blarney Castle Rosebush EZ Mart (FKA: Burkholder Shell; Burkholder & Burkholder Inc; Rosebush Village; Blodgett Shell; Burkholder Party Store),Operating,jdowney,2015-03-06 00:00:00,MRESTAIN,2023-04-12 18:48:58,FALSE,,12088,3400019857,
12564,12633,Costco 1659,Operating,DSTOUT01,2023-07-05 09:28:36,,,,,,,
12565,12634,"""The Cherokees""",Permanent Closed,DSTOUT01,2023-07-17 11:03:03,,,,,,,
12566,12635,National Car Rental (Hilo) 9-602214,Operating,BOJHA,2023-07-17 12:17:54,,,,,,,
12571,12642,Costco Gasoline (Loc. 40),Operating,BOJHA,2023-07-17 14:11:16,,,,,,,
12191,12271,Lucky Seven Food Store,Operating,CBoulind,2016-06-16 00:00:00,,,FALSE,,,,
12192,12272,Boulevard Gas,Operating,DEBUG,2016-07-18 00:00:00,,,FALSE,,,,
12193,12273,PA Station,Operating,CBoulind,2016-07-18 00:00:00,,,FALSE,,,,
12194,12274,4th Ave Shell,Operating,ESirs,2016-08-15 00:00:00,,,FALSE,,,,
12195,12275,Bowerman Airfield,Operating,CBoulind,2016-06-27 00:00:00,,,FALSE,,,,
12196,12276,Masco Petroleum,Operating,CBoulind,2016-06-27 00:00:00,,,FALSE,,,,
12197,12277,Portside Texaco,Operating,CBoulind,2016-06-27 00:00:00,,,FALSE,,,,
12198,12278,Sims Way Food Mart,Operating,tchang,2016-10-27 00:00:00,,,FALSE,,,,
12199,12279,Maxi Mini Mart,Operating,bhorwitz,2016-07-06 00:00:00,,,FALSE,,,,
12200,12280,Olympic Chevron,Operating,bhorwitz,2016-11-18 00:00:00,,,FALSE,,,,
12201,12281,Sunshine Deli Mart,Operating,CBoulind,2016-09-19 00:00:00,,,FALSE,,,,
12202,12282,Harbor Tool Rentals,Operating,JGreeves,2017-10-02 00:00:00,,,FALSE,,,,
12203,12283,USF Redaway,Operating,CBoulind,2016-08-09 00:00:00,,,FALSE,,,,
12204,12284,Mall 205 76,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12205,12285,Amberwood Cardlock,Operating,CBoulind,2016-08-09 00:00:00,,,FALSE,,,,
12206,12286,Beaverton Cardlock,Operating,CBoulind,2016-08-09 00:00:00,,,FALSE,,,,
12207,12287,Global Aviation,Operating,CBoulind,2016-08-09 00:00:00,,,FALSE,,,,
12208,12288,Valley Country Store #1,Operating,CBoulind,2016-09-19 00:00:00,,,FALSE,,,,
12209,12289,Townsite Food Mart,Operating,bhorwitz,2016-08-24 00:00:00,,,FALSE,,,,
12210,12290,Thurmond's Far West Auto,Operating,bhorwitz,2016-09-14 00:00:00,,,FALSE,,,,
12211,12291,Ace Hangars,Operating,bhorwitz,2016-08-24 00:00:00,,,FALSE,,,,
12212,12292,Sheldon's Air Service,Operating,bhorwitz,2016-09-14 00:00:00,,,FALSE,,,,
12213,12293,Arctic Shell,Operating,bhorwitz,2017-01-13 00:00:00,,,FALSE,,,,
12214,12294,FAA-ARTC,Operating,tchang,2016-10-24 00:00:00,,,FALSE,,,,
12215,12295,Tesoro #80,Operating,tchang,2016-10-24 00:00:00,,,FALSE,,,,
12216,12296,Tesoro #14,Operating,bhorwitz,2016-09-20 00:00:00,,,FALSE,,,,
12217,12297,Tesoro #30203,Operating,bhorwitz,2016-09-20 00:00:00,,,FALSE,,,,
12218,12298,Holiday #638,Operating,bhorwitz,2016-09-22 00:00:00,,,FALSE,,,,
12219,12299,Holiday #607,Operating,bhorwitz,2016-09-22 00:00:00,,,FALSE,,,,
12220,12300,Sam's Club #6602,Operating,bhorwitz,2016-09-22 00:00:00,,,FALSE,,,,
12221,12301,FAA Merrill Field,Operating,bhorwitz,2016-09-22 00:00:00,,,FALSE,,,,
12222,12302,Eagle River Chevron,Operating,CBoulind,2016-08-16 00:00:00,,,FALSE,,,,
12223,12303,Homer Truck Yard,Operating,CBoulind,2016-08-16 00:00:00,,,FALSE,,,,
12224,12304,Homer Marina,Operating,CBoulind,2016-08-16 00:00:00,,,FALSE,,,,
12225,12305,Essential One Homer,Operating,CBoulind,2016-08-16 00:00:00,,,FALSE,,,,
12226,12306,Short Stop Services,Operating,CBoulind,2016-08-16 00:00:00,,,FALSE,,,,
12227,12307,Chinook Tesoro,Operating,bhorwitz,2016-09-20 00:00:00,,,FALSE,,,,
12228,12308,ARCO am/pm,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12229,12309,Knez Building Materials Co.,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12230,12310,Fed Ex Ground,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12231,12311,Jackson Food Stores #521,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12232,12312,Jackson Oil #5040,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12233,12313,Fairway,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12234,12314,"Vibra Specialty Hospital of Portland, LLC",Operating,JGreeves,2017-03-17 00:00:00,,,FALSE,,,,
12235,12315,Fred Meyer Fuel Stop #240,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12236,12316,Fred Meyer Fuel Stop #661,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12237,12317,Fred Meyer Fuel Stop #663,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12238,12318,Rocky Mart,Operating,CBoulind,2016-09-07 00:00:00,,,FALSE,,,,
12239,12319,Granger Travel Plaza,Operating,bhorwitz,2016-09-14 00:00:00,,,FALSE,,,,
12240,12320,Meadowbrook Convenience Center,Operating,Kgriffith,2016-12-19 00:00:00,,,FALSE,,,,
12241,12321,Circle K #6036,Operating,Kgriffith,2017-02-07 00:00:00,,,FALSE,,,,
12242,12322,Circle K #6029,Operating,Kgriffith,2017-02-07 00:00:00,,,FALSE,,,,
12243,12323,Century Link - Woodburn,Operating,CBoulind,2016-09-23 00:00:00,,,FALSE,,,,
12244,12324,Space Age Fuel #24,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12245,12325,Space Age Fuel #3,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12246,12326,Space Age Fuel #7,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12247,12327,Valley Food Mart,Operating,DEBUG,2016-09-20 00:00:00,,,FALSE,,,,
12248,12328,Gateway Fast Serv,Operating,CBoulind,2016-09-23 00:00:00,,,FALSE,,,,
12249,12329,West Slope 76,Operating,CBoulind,2016-09-23 00:00:00,,,FALSE,,,,
12250,12330,United Pacific #7450 (My Goods Market),Operating,CBoulind,2016-09-23 00:00:00,,,FALSE,,,,
12251,12331,United Pacific #7740,Operating,CBoulind,2016-09-23 00:00:00,,,FALSE,,,,
12252,12332,United Pacific #7520,Operating,CBoulind,2016-12-20 00:00:00,,,FALSE,,,,
12253,12333,American Behavioral Health Systems,Operating,CBoulind,2016-09-26 00:00:00,,,FALSE,,,,
12254,12334,Bi Right Motors,Temporary Closed,CBoulind,2019-12-20 00:00:00,,,FALSE,,,,
12255,12335,McCall Heating Co.,Non-Operating,JGreeves,2017-02-23 00:00:00,,,FALSE,,,,
12256,12336,Salem Area Mass Transit,Operating,CBoulind,2016-12-20 00:00:00,,,FALSE,,,,
12257,12337,Woodburn ARD Shell #516,Operating,CBoulind,2017-07-25 00:00:00,,,FALSE,,,,
12258,12338,United Pacific #5460,Operating,CBoulind,2017-01-20 00:00:00,,,FALSE,,,,
12259,12339,United Pacific #5452,Operating,CBoulind,2017-01-20 00:00:00,,,FALSE,,,,
12260,12340,United Pacific #5459,Operating,CBoulind,2017-03-10 00:00:00,,,FALSE,,,,
12261,12341,Leathers Oil #45,Operating,Cambria,2017-02-06 00:00:00,,,FALSE,,,,
12262,12342,Leathers Oil #36,Operating,Cambria,2017-02-06 00:00:00,,,FALSE,,,,
12263,12343,Laughlin Oil Bulk Plant,Operating,CBoulind,2017-08-07 00:00:00,,,FALSE,,,,
12264,12344,Safeway Distribution Center,Operating,bhorwitz,2017-03-31 00:00:00,,,FALSE,,,,
12265,12345,Clackamas Chevron,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12266,12346,Tyree Oil Co - M Street Cardlock,Operating,JGreeves,2017-10-02 00:00:00,,,FALSE,,,,
12267,12347,Chevron #200496,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12268,12348,Chevron #200841,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12269,12349,Chevron #94432,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12270,12350,Highland Food Market,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12271,12351,Carman Drive Chevron,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12272,12352,Melrose Country Store,Operating,CBoulind,2017-06-01 00:00:00,,,FALSE,,,,
12273,12353,"Lil Pantry, LLC - Roseburg",Operating,JGreeves,2017-05-25 00:00:00,,,FALSE,,,,
12274,12354,Roseburg Urban Sanitary Authority,Operating,CBoulind,2017-03-03 00:00:00,,,FALSE,,,,
12275,12355,Ralph & Mike's Service #2,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12276,12356,Main Street Conoco,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12277,12357,Circle K #6051,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12278,12358,Waitsburg Card Lock,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12279,12359,Maverik #441,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12280,12360,Maverik #468,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12281,12361,Maverik #448,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12282,12362,Zip Zone,Operating,Cambria,2017-03-24 00:00:00,,,FALSE,,,,
12283,12363,7-Eleven #2362-27612C,Operating,bhorwitz,2017-05-16 00:00:00,,,FALSE,,,,
12284,12364,Midway Food Mart,Operating,JGreeves,2018-03-27 00:00:00,,,FALSE,,,,
12285,12365,Aumsville District Shop,Temporary Closed,CBoulind,2017-04-03 00:00:00,,,FALSE,,,,
12286,12366,Oregon School for the Deaf,Operating,JGreeves,2017-05-08 00:00:00,,,FALSE,,,,
12287,12367,Maverik #489,Operating,tchang,2017-06-06 00:00:00,,,FALSE,,,,
12288,12368,Maverik #394,Operating,CBoulind,2017-05-22 00:00:00,,,FALSE,,,,
12289,12369,Chevron #209056,Operating,CBoulind,2017-06-28 00:00:00,,,FALSE,,,,
12290,12370,Arco #889,Operating,CBoulind,2017-06-28 00:00:00,,,FALSE,,,,
12291,12371,Arco #4208,Operating,CBoulind,2017-06-28 00:00:00,,,FALSE,,,,
12292,12372,Arco #4477,Operating,CBoulind,2017-06-28 00:00:00,,,FALSE,,,,
12293,12373,Belmont Auto Service,Operating,CBoulind,2018-06-04 00:00:00,,,FALSE,,,,
12294,12374,Arco #6501,Operating,CBoulind,2017-06-29 00:00:00,,,FALSE,,,,
12295,12375,Arco #4461,Operating,CBoulind,2017-06-29 00:00:00,,,FALSE,,,,
12296,12376,Arco #5382,Operating,CBoulind,2017-06-29 00:00:00,,,FALSE,,,,
12297,12377,Arco #5874,Operating,CBoulind,2018-02-12 00:00:00,,,FALSE,,,,
12298,12378,St. Paul Market,Operating,CBoulind,2018-02-12 00:00:00,,,FALSE,,,,
12299,12379,Woodburn Arco AM/PM,Operating,CBoulind,2017-08-04 00:00:00,,,FALSE,,,,
12300,12380,"Treco Oregon Rootstock & Tree Co., Inc.",Operating,CBoulind,2018-02-12 00:00:00,,,FALSE,,,,
12301,12381,"Mid Valley Farms, Inc.",Operating,CBoulind,2017-08-04 00:00:00,,,FALSE,,,,
12302,12382,Talbot,Operating,tchang,2017-10-30 00:00:00,,,FALSE,,,,
12303,12383,Stinker Store #101,Operating,CBoulind,2017-07-28 00:00:00,,,FALSE,,,,
12304,12384,Knight Refrigerated,Operating,CBoulind,2017-07-28 00:00:00,,,FALSE,,,,
12305,12385,Hitt the Road Shell,Operating,JGreeves,2017-08-25 00:00:00,,,FALSE,,,,
12306,12386,Black Bear Store,Operating,CBoulind,2017-08-17 00:00:00,,,FALSE,,,,
12307,12387,Shaub-Ellison Tire,Operating,CBoulind,2017-08-17 00:00:00,,,FALSE,,,,
12308,12388,Alaska Marine Lines,Operating,JGreeves,2018-06-27 00:00:00,,,FALSE,,,,
12309,12389,Tatsuda's Gas At Last,Operating,CBoulind,2017-08-17 00:00:00,,,FALSE,,,,
12310,12390,Temsco Helicopters - Peninsula Point,Operating,CBoulind,2017-08-17 00:00:00,,,FALSE,,,,
12311,12391,2 Go Mart - Tesoro Northshore,Operating,CBoulind,2017-08-17 00:00:00,,,FALSE,,,,
12312,12392,Westside Service,Operating,JGreeves,2017-09-05 00:00:00,,,FALSE,,,,
12313,12393,Klawock Delta Fuels,Operating,JGreeves,2018-01-04 00:00:00,,,FALSE,,,,
12314,12394,Temsco Helicopters,Operating,JGreeves,2017-09-05 00:00:00,,,FALSE,,,,
12315,12395,Broadway Shell,Operating,CBoulind,2017-09-25 00:00:00,,,FALSE,,,,
12316,12396,Plymouth Poultry Co.,Operating,CBoulind,2017-09-28 00:00:00,,,FALSE,,,,
12317,12397,Roxbury 76,Operating,CBoulind,2017-09-28 00:00:00,,,FALSE,,,,
12318,12398,Preston General Store,Operating,CBoulind,2017-09-28 00:00:00,,,FALSE,,,,
12319,12399,First Student #12125B,Operating,CBoulind,2017-09-28 00:00:00,,,FALSE,,,,
12320,12400,Northwest Hospital,Operating,CBoulind,2017-09-28 00:00:00,,,FALSE,,,,
12321,12401,BP Arco AM/PM,Operating,CBoulind,2017-10-18 00:00:00,,,FALSE,,,,
12322,12402,Arco #5960,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12323,12403,Arco #4186,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12324,12404,Arco #4407,Operating,CBoulind,2018-03-23 00:00:00,,,FALSE,,,,
12325,12405,Arco #5882,Operating,CBoulind,2018-03-23 00:00:00,,,FALSE,,,,
12326,12406,13th & Waller Cardlock,Operating,CBoulind,2018-05-14 00:00:00,,,FALSE,,,,
12327,12407,UPS - Salem,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12328,12408,Space Age Fuel #17,Operating,CBoulind,2018-03-22 00:00:00,,,FALSE,,,,
12329,12409,Lancaster Pacific Pride,Operating,CBoulind,2018-05-14 00:00:00,,,FALSE,,,,
12330,12410,Mission Street Shell,Operating,CBoulind,2018-03-27 00:00:00,,,FALSE,,,,
12331,12411,South Wilsonville 76,Operating,CBoulind,2018-04-23 00:00:00,,,FALSE,,,,
12332,12412,Oregon City Station,Operating,CBoulind,2018-04-23 00:00:00,,,FALSE,,,,
12333,12413,Mel's BP Service,Operating,JGreeves,2018-06-07 00:00:00,,,FALSE,,,,
12334,12414,"Miller Oil, Inc.",Operating,CBoulind,2018-08-29 00:00:00,,,FALSE,,,,
12335,12415,Truax #75,Operating,CBoulind,2018-07-02 00:00:00,,,FALSE,,,,
12336,12416,Main Station Express,Operating,CBoulind,2018-07-11 00:00:00,,,FALSE,,,,
12337,12417,Prinveville 76 Station,Operating,CBoulind,2018-05-07 00:00:00,,,FALSE,,,,
12338,12418,Carson Oil - Lamonta,Operating,CBoulind,2018-05-07 00:00:00,,,FALSE,,,,
12339,12419,Cross Street Station,Operating,CBoulind,2018-05-29 00:00:00,,,FALSE,,,,
