ut_facility_owner_hist_id,facility_id,start_date,end_date,date_observed,created_by,created_date,updated_by,updated_date,responsible_entity_id,entity_contact_id,facility_owner_id_obs
10505,11211,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7144,2039.0,
10506,11212,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7144,2039.0,
10507,11213,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7393,,
10508,11214,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7393,,
10509,11215,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7929,,
10510,11216,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7929,,
10511,11217,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7929,,
10512,11218,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7929,,
10513,11219,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7983,,
10514,11220,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7918,,
10515,11221,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7105,2007.0,
10516,11222,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8033,,
10517,11223,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7105,2007.0,
10518,11224,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8034,,
10519,11225,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8035,,
10520,11226,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8036,,
10521,11227,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7777,,
10522,11228,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8037,,
10523,11229,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8038,,
10524,11230,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7918,,
10525,11231,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8039,,
10526,11232,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8040,,
10527,11233,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8040,,
10528,11234,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8041,,
10529,11235,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7213,2073.0,
10530,11236,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7105,2007.0,
10531,11237,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7224,2081.0,
10532,11238,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7585,,
10533,11239,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8043,,
10534,11240,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7826,,
10535,11241,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7826,,
10536,11242,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8044,,
10537,11243,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7684,2169.0,
10538,11244,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,6796,1996.0,
10539,11245,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8045,,
10540,11246,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8046,,
10541,11247,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7393,,
10542,11248,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7393,,
10543,11249,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8047,,
10544,11250,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,8048,,
10545,11251,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10546,11252,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10547,11253,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10548,11254,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10549,11255,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10550,11256,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10551,11257,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10552,11258,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10553,11259,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10554,11260,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10555,11261,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10556,11262,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10557,11263,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10558,11264,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10559,11265,,,,,2021-04-28 14:56:32,,2022-10-06 08:00:38,7588,,
10560,11266,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10561,11267,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10562,11268,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10563,11269,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10564,11270,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10565,11271,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10566,11272,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10567,11273,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10568,11274,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10569,11275,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8052,,
10570,11276,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10571,11277,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10572,11278,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10573,11279,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10574,11280,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10575,11281,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7588,,
10576,11282,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8050,,
10577,11283,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8051,,
10578,11284,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8052,,
10579,11285,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8051,,
10580,11286,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8053,,
10581,11287,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8054,,
10582,11288,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8052,,
10583,11289,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10584,11290,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8055,,
10585,11291,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8056,,
10586,11292,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8057,,
10587,11293,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8058,,
10588,11294,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8059,,
10589,11295,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8060,,
10590,11296,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8061,,
10591,11297,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7854,,
10592,11298,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7854,,
10593,11299,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7972,,
10594,11300,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7712,2190.0,
10595,11301,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10596,11302,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10597,11303,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10598,11304,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10599,11305,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8063,,
10600,11306,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8064,,
10601,11307,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10602,11308,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10603,11309,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10604,11310,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8062,,
10605,11311,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7758,2216.0,
10606,11312,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7758,2216.0,
10607,11313,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8065,,
10608,11314,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7838,,
10609,11315,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8066,,
10610,11316,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8067,,
10611,11317,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7178,2054.0,
10612,11318,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8068,,
10613,11319,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8069,,
10614,11320,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8070,,
10616,11322,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10617,11323,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8071,,
10618,11324,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8071,,
10619,11325,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8071,,
10621,11327,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8073,,
10622,11328,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8074,,
10623,11329,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8075,,
10625,11331,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8076,,
10626,11332,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8076,,
10627,11333,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8077,,
10629,11335,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8077,,
10630,11336,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10631,11337,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6547,,
10633,11339,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8079,,
10634,11340,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8080,,
10635,11341,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8081,,
10636,11342,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8078,,
10638,11344,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8083,,
10639,11345,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8084,,
10640,11346,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8500,,
10642,11348,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8501,,
10643,11349,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8502,,
10644,11350,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8503,,
10646,11352,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10647,11353,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10648,11354,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10649,11355,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10651,11357,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10652,11358,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8505,,
10653,11359,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6796,1996.0,
10655,11361,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7838,,
10656,11362,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7838,,
10657,11363,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7838,,
10658,11364,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8506,,
10660,11366,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8508,,
10661,11367,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8507,,
10662,11368,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8507,,
10664,11370,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8509,,
10665,11371,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8510,,
10666,11372,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7992,,
10668,11374,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8511,,
10669,11375,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8512,,
10670,11376,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8513,,
10671,11377,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10673,11379,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7917,,
10674,11380,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8514,,
10675,11381,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10677,11383,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8514,,
10678,11384,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7966,,
10679,11385,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8515,,
10680,11386,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8515,,
10682,11388,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7226,2082.0,
10683,11389,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10684,11390,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10685,11391,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10687,11393,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10688,11394,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10689,11395,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10691,11397,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10692,11398,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10693,11399,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8516,,
10695,11401,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8517,,
10696,11402,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7550,,
10697,11403,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8519,,
10699,11405,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8499,,
10700,11406,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8077,,
10701,11407,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8521,,
10702,11408,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10704,11410,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6902,,
10705,11411,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8229,,
10706,11412,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8531,,
10708,11414,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10709,11415,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10710,11416,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10711,11417,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10712,11418,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10713,11419,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10714,11420,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6708,,
10715,11421,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8533,,
10716,11422,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8534,,
10717,11423,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8535,,
10718,11424,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8536,,
10719,11425,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8540,,
10720,11426,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7854,,
10721,11427,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8541,,
10722,11428,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8544,,
10723,11429,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8545,,
10724,11430,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8546,,
10725,11431,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8547,,
10726,11432,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8548,,
10727,11433,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8549,,
10728,11434,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8550,,
10729,11435,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8551,,
10730,11436,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8552,,
10731,11437,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8553,,
10732,11438,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8554,,
10733,11439,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8555,,
10734,11440,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8563,,
10735,11441,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8564,,
10736,11442,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8565,,
10737,11443,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8566,,
10738,11444,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10739,11445,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8567,,
10740,11446,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8568,,
10741,11447,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8568,,
10742,11448,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8569,,
10743,11449,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10744,11450,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10745,11451,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10746,11452,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10747,11453,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10748,11454,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10749,11455,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7368,,
10750,11456,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8554,,
10751,11457,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8576,,
10752,11458,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6611,,
10753,11459,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8567,,
10754,11460,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8578,,
10755,11461,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8579,,
10756,11462,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8568,,
10757,11463,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8580,,
10758,11464,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8584,,
10759,11465,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8585,,
10760,11466,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10761,11467,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7918,,
10762,11468,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6942,,
10763,11469,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8586,,
10764,11470,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8554,,
10765,11471,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8554,,
10766,11472,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8587,,
10767,11473,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8588,,
10768,11474,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7947,,
10769,11475,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7947,,
10770,11476,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7947,,
10771,11477,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7826,,
10772,11478,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7236,,
10773,11479,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7309,,
10774,11480,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8038,,
10775,11481,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,7309,,
10776,11482,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8590,,
10777,11483,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8591,,
10778,11484,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8592,,
10779,11485,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8554,,
10780,11486,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8593,,
10781,11487,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8567,,
10782,11488,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8594,,
10783,11489,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8066,,
10784,11490,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8595,,
10785,11491,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,8596,,
10786,11492,,,,,2021-04-28 14:56:33,,2022-10-06 08:00:38,6470,,
10787,11493,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8597,,
10788,11494,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8598,,
10789,11495,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8599,,
10790,11496,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8599,,
10791,11497,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8600,,
10792,11498,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8629,,
10793,11499,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8604,,
10794,11500,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8605,,
10795,11501,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7233,2086.0,
10796,11502,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7817,,
10797,11503,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7817,,
10798,11504,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7817,,
10799,11505,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7105,2007.0,
10800,11506,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7105,2007.0,
10801,11507,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7146,2040.0,
10802,11508,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7146,2040.0,
10803,11509,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7146,2040.0,
10804,11510,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8606,,
10805,11511,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8607,,
10806,11512,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8608,,
10807,11513,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8609,,
10808,11514,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8610,,
10809,11515,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8611,,
10810,11516,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8612,,
10811,11517,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7714,2191.0,
10812,11518,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7714,2191.0,
10813,11519,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8613,,
10814,11520,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8614,,
10815,11521,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8617,,
10816,11522,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8618,,
10817,11523,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8141,,
10818,11524,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7572,,
10819,11525,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7572,,
10820,11526,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8619,,
10821,11527,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8620,,
10822,11528,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8621,,
10823,11529,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8835,,
10824,11530,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8623,,
10825,11531,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8623,,
10826,11532,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8624,,
10828,11534,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8631,,
10829,11535,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8632,,
10830,11536,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8633,,
10831,11537,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8634,,
10833,11539,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8634,,
10834,11540,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8636,,
10835,11541,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7714,2191.0,
10837,11543,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7735,2205.0,
10838,11544,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8643,,
10839,11545,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8644,,
10841,11547,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8645,,
10842,11548,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8646,,
10843,11549,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8647,,
10844,11550,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8648,,
10846,11552,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8566,,
10847,11553,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8118,,
10848,11554,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8118,,
10850,11556,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8111,,
10851,11557,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8651,,
10852,11558,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8652,,
10853,11559,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8653,,
10855,11561,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8655,,
10856,11562,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8146,,
10857,11563,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8656,,
10859,11565,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8658,,
10860,11566,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8659,,
10861,11567,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,8660,,
10863,11569,,,,,2021-04-28 14:56:34,,2022-10-06 08:00:38,7218,2076.0,
